date value parameter land_use
2012-5-26 0 infil loc1
2012-5-26 0 toDistribute loc1
2012-5-26 0 dailySurplus loc1
2012-5-26 5.6398 availablePoreDepth loc1
2012-5-26 111.111 EHD loc1
2012-5-26 2132.07 SD loc1
2012-5-26 -2.24318 G loc1
2012-5-26 0.396321 theta_EHD loc1
2012-5-26 44.0357 sw_EHD loc1
2012-5-26 0.326069 theta_soil loc1
2012-5-26 0 dsc loc1
2012-5-26 0 infil2 loc2
2012-5-26 0 infil loc2
2012-5-26 0 toDistribute loc2
2012-5-26 0 dailySurplus loc2
2012-5-26 100 availablePoreDepth loc2
2012-5-26 250 EHD loc2
2012-5-26 3557.1 SD loc2
2012-5-26 -3.8071 G loc2
2012-5-26 0.1 theta_EHD loc2
2012-5-26 25 sw_EHD loc2
2012-5-26 0.345492 theta_soil loc2
2012-5-26 0 dsc loc2
2012-5-26 0 infil2 loc3
2012-5-26 0 infil loc3
2012-5-26 0 toDistribute loc3
2012-5-26 0 dailySurplus loc3
2012-5-26 225 availablePoreDepth loc3
2012-5-26 500 EHD loc3
2012-5-26 3595.09 SD loc3
2012-5-26 -4.09509 G loc3
2012-5-26 0.45 theta_EHD loc3
2012-5-26 225 sw_EHD loc3
2012-5-26 0.449957 theta_soil loc3
2012-5-26 0 dsc loc3
2012-5-27 0.221949 infil2 loc1
2012-5-27 0 infil loc1
2012-5-27 0 toDistribute loc1
2012-5-27 0 dailySurplus loc1
2012-5-27 5.96429 availablePoreDepth loc1
2012-5-27 111.111 EHD loc1
2012-5-27 2131.99 SD loc1
2012-5-27 -2.2431 G loc1
2012-5-27 0.394324 theta_EHD loc1
2012-5-27 43.8137 sw_EHD loc1
2012-5-27 0.326184 theta_soil loc1
2012-5-27 0 dsc loc1
2012-5-27 0 infil2 loc2
2012-5-27 0 infil loc2
2012-5-27 0 toDistribute loc2
2012-5-27 0 dailySurplus loc2
2012-5-27 100 availablePoreDepth loc2
2012-5-27 250 EHD loc2
2012-5-27 3557.02 SD loc2
2012-5-27 -3.80702 G loc2
2012-5-27 0.1 theta_EHD loc2
2012-5-27 25 sw_EHD loc2
2012-5-27 0.345499 theta_soil loc2
2012-5-27 0 dsc loc2
2012-5-27 0 infil2 loc3
2012-5-27 0 infil loc3
2012-5-27 0 toDistribute loc3
2012-5-27 0 dailySurplus loc3
2012-5-27 225 availablePoreDepth loc3
2012-5-27 500 EHD loc3
2012-5-27 3595.18 SD loc3
2012-5-27 -4.09518 G loc3
2012-5-27 0.45 theta_EHD loc3
2012-5-27 225 sw_EHD loc3
2012-5-27 0.449945 theta_soil loc3
2012-5-27 0 dsc loc3
2012-5-28 0.151813 infil2 loc1
2012-5-28 0 infil loc1
2012-5-28 0 toDistribute loc1
2012-5-28 0 dailySurplus loc1
2012-5-28 6.18624 availablePoreDepth loc1
2012-5-28 111.111 EHD loc1
2012-5-28 2131.92 SD loc1
2012-5-28 -2.24303 G loc1
2012-5-28 0.392957 theta_EHD loc1
2012-5-28 43.6619 sw_EHD loc1
2012-5-28 0.326267 theta_soil loc1
2012-5-28 0 dsc loc1
2012-5-28 0 infil2 loc2
2012-5-28 0 infil loc2
2012-5-28 0 toDistribute loc2
2012-5-28 0 dailySurplus loc2
2012-5-28 100 availablePoreDepth loc2
2012-5-28 250 EHD loc2
2012-5-28 3556.95 SD loc2
2012-5-28 -3.80695 G loc2
2012-5-28 0.1 theta_EHD loc2
2012-5-28 25 sw_EHD loc2
2012-5-28 0.345507 theta_soil loc2
2012-5-28 0 dsc loc2
2012-5-28 0 infil2 loc3
2012-5-28 0 infil loc3
2012-5-28 0 toDistribute loc3
2012-5-28 0 dailySurplus loc3
2012-5-28 225 availablePoreDepth loc3
2012-5-28 500 EHD loc3
2012-5-28 3595.28 SD loc3
2012-5-28 -4.09528 G loc3
2012-5-28 0.45 theta_EHD loc3
2012-5-28 225 sw_EHD loc3
2012-5-28 0.449934 theta_soil loc3
2012-5-28 0 dsc loc3
2012-5-29 0.10384 infil2 loc1
2012-5-29 0 infil loc1
2012-5-29 0 toDistribute loc1
2012-5-29 0 dailySurplus loc1
2012-5-29 6.33805 availablePoreDepth loc1
2012-5-29 111.111 EHD loc1
2012-5-29 2131.84 SD loc1
2012-5-29 -2.24295 G loc1
2012-5-29 0.392023 theta_EHD loc1
2012-5-29 43.5581 sw_EHD loc1
2012-5-29 0.326328 theta_soil loc1
2012-5-29 0 dsc loc1
2012-5-29 0 infil2 loc2
2012-5-29 0 infil loc2
2012-5-29 0 toDistribute loc2
2012-5-29 0 dailySurplus loc2
2012-5-29 100 availablePoreDepth loc2
2012-5-29 250 EHD loc2
2012-5-29 3556.87 SD loc2
2012-5-29 -3.80687 G loc2
2012-5-29 0.1 theta_EHD loc2
2012-5-29 25 sw_EHD loc2
2012-5-29 0.345514 theta_soil loc2
2012-5-29 0 dsc loc2
2012-5-29 0 infil2 loc3
2012-5-29 0 infil loc3
2012-5-29 0 toDistribute loc3
2012-5-29 0 dailySurplus loc3
2012-5-29 225 availablePoreDepth loc3
2012-5-29 500 EHD loc3
2012-5-29 3595.37 SD loc3
2012-5-29 -4.09537 G loc3
2012-5-29 0.45 theta_EHD loc3
2012-5-29 225 sw_EHD loc3
2012-5-29 0.449923 theta_soil loc3
2012-5-29 0 dsc loc3
2012-5-30 0.074186 infil2 loc1
2012-5-30 0.01 infil loc1
2012-5-30 0 toDistribute loc1
2012-5-30 0.01 dailySurplus loc1
2012-5-30 6.44189 availablePoreDepth loc1
2012-5-30 111.111 EHD loc1
2012-5-30 2131.76 SD loc1
2012-5-30 -2.24287 G loc1
2012-5-30 0.391445 theta_EHD loc1
2012-5-30 43.4939 sw_EHD loc1
2012-5-30 0.326374 theta_soil loc1
2012-5-30 0 dsc loc1
2012-5-30 0 infil2 loc2
2012-5-30 0.01 infil loc2
2012-5-30 0 toDistribute loc2
2012-5-30 0.01 dailySurplus loc2
2012-5-30 100 availablePoreDepth loc2
2012-5-30 250 EHD loc2
2012-5-30 3556.79 SD loc2
2012-5-30 -3.80679 G loc2
2012-5-30 0.10004 theta_EHD loc2
2012-5-30 25.01 sw_EHD loc2
2012-5-30 0.345522 theta_soil loc2
2012-5-30 0 dsc loc2
2012-5-30 0.00999868 infil2 loc3
2012-5-30 0.01 infil loc3
2012-5-30 0 toDistribute loc3
2012-5-30 0.01 dailySurplus loc3
2012-5-30 225 availablePoreDepth loc3
2012-5-30 500 EHD loc3
2012-5-30 3595.47 SD loc3
2012-5-30 -4.09547 G loc3
2012-5-30 0.45 theta_EHD loc3
2012-5-30 225 sw_EHD loc3
2012-5-30 0.449912 theta_soil loc3
2012-5-30 0 dsc loc3
2012-5-31 0.0507437 infil2 loc1
2012-5-31 0 infil loc1
2012-5-31 0 toDistribute loc1
2012-5-31 0 dailySurplus loc1
2012-5-31 6.50608 availablePoreDepth loc1
2012-5-31 111.111 EHD loc1
2012-5-31 2131.69 SD loc1
2012-5-31 -2.2428 G loc1
2012-5-31 0.390989 theta_EHD loc1
2012-5-31 43.4431 sw_EHD loc1
2012-5-31 0.32641 theta_soil loc1
2012-5-31 0 dsc loc1
2012-5-31 0 infil2 loc2
2012-5-31 0 infil loc2
2012-5-31 0 toDistribute loc2
2012-5-31 0 dailySurplus loc2
2012-5-31 100 availablePoreDepth loc2
2012-5-31 250 EHD loc2
2012-5-31 3556.72 SD loc2
2012-5-31 -3.80672 G loc2
2012-5-31 0.1 theta_EHD loc2
2012-5-31 25 sw_EHD loc2
2012-5-31 0.345529 theta_soil loc2
2012-5-31 0 dsc loc2
2012-5-31 0 infil2 loc3
2012-5-31 0 infil loc3
2012-5-31 0 toDistribute loc3
2012-5-31 0 dailySurplus loc3
2012-5-31 225 availablePoreDepth loc3
2012-5-31 500 EHD loc3
2012-5-31 3595.58 SD loc3
2012-5-31 -4.09558 G loc3
2012-5-31 0.45 theta_EHD loc3
2012-5-31 225 sw_EHD loc3
2012-5-31 0.449899 theta_soil loc3
2012-5-31 0 dsc loc3
2012-6-1 0.0347088 infil2 loc1
2012-6-1 0 infil loc1
2012-6-1 0 toDistribute loc1
2012-6-1 0 dailySurplus loc1
2012-6-1 6.55682 availablePoreDepth loc1
2012-6-1 111.111 EHD loc1
2012-6-1 2131.61 SD loc1
2012-6-1 -2.24272 G loc1
2012-6-1 0.390676 theta_EHD loc1
2012-6-1 43.4084 sw_EHD loc1
2012-6-1 0.326438 theta_soil loc1
2012-6-1 0 dsc loc1
2012-6-1 0 infil2 loc2
2012-6-1 0 infil loc2
2012-6-1 0 toDistribute loc2
2012-6-1 0 dailySurplus loc2
2012-6-1 100 availablePoreDepth loc2
2012-6-1 250 EHD loc2
2012-6-1 3556.64 SD loc2
2012-6-1 -3.80664 G loc2
2012-6-1 0.1 theta_EHD loc2
2012-6-1 25 sw_EHD loc2
2012-6-1 0.345536 theta_soil loc2
2012-6-1 0 dsc loc2
2012-6-1 0 infil2 loc3
2012-6-1 0 infil loc3
2012-6-1 0 toDistribute loc3
2012-6-1 0 dailySurplus loc3
2012-6-1 225 availablePoreDepth loc3
2012-6-1 500 EHD loc3
2012-6-1 3595.69 SD loc3
2012-6-1 -4.09569 G loc3
2012-6-1 0.45 theta_EHD loc3
2012-6-1 225 sw_EHD loc3
2012-6-1 0.449885 theta_soil loc3
2012-6-1 0 dsc loc3
2012-6-2 0.165941 infil2 loc1
2012-6-2 0.45 infil loc1
2012-6-2 0 toDistribute loc1
2012-6-2 0.45 dailySurplus loc1
2012-6-2 6.59153 availablePoreDepth loc1
2012-6-2 111.111 EHD loc1
2012-6-2 2131.53 SD loc1
2012-6-2 -2.24265 G loc1
2012-6-2 0.393233 theta_EHD loc1
2012-6-2 43.6925 sw_EHD loc1
2012-6-2 0.326527 theta_soil loc1
2012-6-2 0 dsc loc1
2012-6-2 0 infil2 loc2
2012-6-2 0.45 infil loc2
2012-6-2 0 toDistribute loc2
2012-6-2 0.45 dailySurplus loc2
2012-6-2 100 availablePoreDepth loc2
2012-6-2 250 EHD loc2
2012-6-2 3556.56 SD loc2
2012-6-2 -3.80656 G loc2
2012-6-2 0.1018 theta_EHD loc2
2012-6-2 25.45 sw_EHD loc2
2012-6-2 0.345544 theta_soil loc2
2012-6-2 0 dsc loc2
2012-6-2 0.45 infil2 loc3
2012-6-2 0.45 infil loc3
2012-6-2 0 toDistribute loc3
2012-6-2 0.45 dailySurplus loc3
2012-6-2 225 availablePoreDepth loc3
2012-6-2 500 EHD loc3
2012-6-2 3595.79 SD loc3
2012-6-2 -4.09579 G loc3
2012-6-2 0.45 theta_EHD loc3
2012-6-2 225 sw_EHD loc3
2012-6-2 0.449997 theta_soil loc3
2012-6-2 0 dsc loc3
2012-6-3 0.129304 infil2 loc1
2012-6-3 0.05 infil loc1
2012-6-3 0 toDistribute loc1
2012-6-3 0.05 dailySurplus loc1
2012-6-3 6.30747 availablePoreDepth loc1
2012-6-3 111.111 EHD loc1
2012-6-3 2131.46 SD loc1
2012-6-3 -2.24257 G loc1
2012-6-3 0.392519 theta_EHD loc1
2012-6-3 43.6132 sw_EHD loc1
2012-6-3 0.3266 theta_soil loc1
2012-6-3 0 dsc loc1
2012-6-3 0 infil2 loc2
2012-6-3 0 infil loc2
2012-6-3 0 toDistribute loc2
2012-6-3 0 dailySurplus loc2
2012-6-3 100 availablePoreDepth loc2
2012-6-3 250 EHD loc2
2012-6-3 3556.49 SD loc2
2012-6-3 -3.80649 G loc2
2012-6-3 0.1 theta_EHD loc2
2012-6-3 25 sw_EHD loc2
2012-6-3 0.345551 theta_soil loc2
2012-6-3 0 dsc loc2
2012-6-3 0.0500083 infil2 loc3
2012-6-3 0.05 infil loc3
2012-6-3 0 toDistribute loc3
2012-6-3 0.05 dailySurplus loc3
2012-6-3 225 availablePoreDepth loc3
2012-6-3 500 EHD loc3
2012-6-3 3595.9 SD loc3
2012-6-3 -4.0959 G loc3
2012-6-3 0.45 theta_EHD loc3
2012-6-3 225 sw_EHD loc3
2012-6-3 0.449998 theta_soil loc3
2012-6-3 0 dsc loc3
2012-6-4 0.597204 infil2 loc1
2012-6-4 1.61 infil loc1
2012-6-4 0 toDistribute loc1
2012-6-4 1.61 dailySurplus loc1
2012-6-4 6.38678 availablePoreDepth loc1
2012-6-4 111.111 EHD loc1
2012-6-4 2131.38 SD loc1
2012-6-4 -2.24249 G loc1
2012-6-4 0.401634 theta_EHD loc1
2012-6-4 44.626 sw_EHD loc1
2012-6-4 0.326891 theta_soil loc1
2012-6-4 0 dsc loc1
2012-6-4 0 infil2 loc2
2012-6-4 1.61 infil loc2
2012-6-4 0 toDistribute loc2
2012-6-4 1.61 dailySurplus loc2
2012-6-4 100 availablePoreDepth loc2
2012-6-4 250 EHD loc2
2012-6-4 3556.41 SD loc2
2012-6-4 -3.80641 G loc2
2012-6-4 0.10644 theta_EHD loc2
2012-6-4 26.61 sw_EHD loc2
2012-6-4 0.345559 theta_soil loc2
2012-6-4 0 dsc loc2
2012-6-4 1.61001 infil2 loc3
2012-6-4 1.56006 Qd loc3
2012-6-4 1.61 infil loc3
2012-6-4 0 toDistribute loc3
2012-6-4 1.61 dailySurplus loc3
2012-6-4 225 availablePoreDepth loc3
2012-6-4 500 EHD loc3
2012-6-4 3595.99 SD loc3
2012-6-4 -4.09444 G loc3
2012-6-4 0.45 theta_EHD loc3
2012-6-4 225 sw_EHD loc3
2012-6-4 0.45 theta_soil loc3
2012-6-4 0 dsc loc3
2012-6-5 1.30277 infil2 loc1
2012-6-5 2.83 infil loc1
2012-6-5 0 toDistribute loc1
2012-6-5 2.83 dailySurplus loc1
2012-6-5 5.37398 availablePoreDepth loc1
2012-6-5 111.111 EHD loc1
2012-6-5 2131.31 SD loc1
2012-6-5 -2.24242 G loc1
2012-6-5 0.415379 theta_EHD loc1
2012-6-5 46.1532 sw_EHD loc1
2012-6-5 0.327514 theta_soil loc1
2012-6-5 0 dsc loc1
2012-6-5 0 infil2 loc2
2012-6-5 1.22 infil loc2
2012-6-5 0 toDistribute loc2
2012-6-5 1.22 dailySurplus loc2
2012-6-5 100 availablePoreDepth loc2
2012-6-5 250 EHD loc2
2012-6-5 3556.34 SD loc2
2012-6-5 -3.80634 G loc2
2012-6-5 0.10488 theta_EHD loc2
2012-6-5 26.22 sw_EHD loc2
2012-6-5 0.345566 theta_soil loc2
2012-6-5 0 dsc loc2
2012-6-5 2.83 infil2 loc3
2012-6-5 2.78893 Qd loc3
2012-6-5 2.83 infil loc3
2012-6-5 0 toDistribute loc3
2012-6-5 2.83 dailySurplus loc3
2012-6-5 225 availablePoreDepth loc3
2012-6-5 500 EHD loc3
2012-6-5 3596.08 SD loc3
2012-6-5 -4.09329 G loc3
2012-6-5 0.45 theta_EHD loc3
2012-6-5 225 sw_EHD loc3
2012-6-5 0.45 theta_soil loc3
2012-6-5 0 dsc loc3
2012-6-6 1.24501 infil2 loc1
2012-6-6 1.12 infil loc1
2012-6-6 0 toDistribute loc1
2012-6-6 1.12 dailySurplus loc1
2012-6-6 3.84675 availablePoreDepth loc1
2012-6-6 111.111 EHD loc1
2012-6-6 2131.23 SD loc1
2012-6-6 -2.24234 G loc1
2012-6-6 0.414254 theta_EHD loc1
2012-6-6 46.0282 sw_EHD loc1
2012-6-6 0.32811 theta_soil loc1
2012-6-6 0 dsc loc1
2012-6-6 0 infil2 loc2
2012-6-6 0 infil loc2
2012-6-6 0 toDistribute loc2
2012-6-6 0 dailySurplus loc2
2012-6-6 100 availablePoreDepth loc2
2012-6-6 250 EHD loc2
2012-6-6 3556.26 SD loc2
2012-6-6 -3.80626 G loc2
2012-6-6 0.1 theta_EHD loc2
2012-6-6 25 sw_EHD loc2
2012-6-6 0.345574 theta_soil loc2
2012-6-6 0 dsc loc2
2012-6-6 1.11999 infil2 loc3
2012-6-6 1.07186 Qd loc3
2012-6-6 1.12 infil loc3
2012-6-6 0 toDistribute loc3
2012-6-6 1.12 dailySurplus loc3
2012-6-6 225 availablePoreDepth loc3
2012-6-6 500 EHD loc3
2012-6-6 3596.19 SD loc3
2012-6-6 -4.09512 G loc3
2012-6-6 0.45 theta_EHD loc3
2012-6-6 225 sw_EHD loc3
2012-6-6 0.45 theta_soil loc3
2012-6-6 0 dsc loc3
2012-6-7 2.10667 infil2 loc1
2012-6-7 3.97176 infil loc1
2012-6-7 0 toDistribute loc1
2012-6-7 7.98 dailySurplus loc1
2012-6-7 3.97176 availablePoreDepth loc1
2012-6-7 111.111 EHD loc1
2012-6-7 2131.15 SD loc1
2012-6-7 -2.24226 G loc1
2012-6-7 0.43104 theta_EHD loc1
2012-6-7 47.8933 sw_EHD loc1
2012-6-7 0.329111 theta_soil loc1
2012-6-7 4.00824 dsc loc1
2012-6-7 0 infil2 loc2
2012-6-7 7.98 infil loc2
2012-6-7 0 toDistribute loc2
2012-6-7 7.98 dailySurplus loc2
2012-6-7 100 availablePoreDepth loc2
2012-6-7 250 EHD loc2
2012-6-7 3556.18 SD loc2
2012-6-7 -3.80618 G loc2
2012-6-7 0.13192 theta_EHD loc2
2012-6-7 32.98 sw_EHD loc2
2012-6-7 0.345581 theta_soil loc2
2012-6-7 0 dsc loc2
2012-6-7 7.98 infil2 loc3
2012-6-7 7.93864 Qd loc3
2012-6-7 7.98 infil loc3
2012-6-7 0 toDistribute loc3
2012-6-7 7.98 dailySurplus loc3
2012-6-7 225 availablePoreDepth loc3
2012-6-7 500 EHD loc3
2012-6-7 3596.28 SD loc3
2012-6-7 -4.08835 G loc3
2012-6-7 0.45 theta_EHD loc3
2012-6-7 225 sw_EHD loc3
2012-6-7 0.45 theta_soil loc3
2012-6-7 0 dsc loc3
2012-6-8 1.49152 infil2 loc1
2012-6-8 0.16 infil loc1
2012-6-8 0 toDistribute loc1
2012-6-8 0.16 dailySurplus loc1
2012-6-8 2.10667 availablePoreDepth loc1
2012-6-8 111.111 EHD loc1
2012-6-8 2131.08 SD loc1
2012-6-8 -2.24219 G loc1
2012-6-8 0.419056 theta_EHD loc1
2012-6-8 46.5618 sw_EHD loc1
2012-6-8 0.329822 theta_soil loc1
2012-6-8 0 dsc loc1
2012-6-8 0 infil2 loc2
2012-6-8 0 infil loc2
2012-6-8 0 toDistribute loc2
2012-6-8 0 dailySurplus loc2
2012-6-8 96.0156 availablePoreDepth loc2
2012-6-8 250 EHD loc2
2012-6-8 3556.11 SD loc2
2012-6-8 -3.80611 G loc2
2012-6-8 0.115938 theta_EHD loc2
2012-6-8 28.9844 sw_EHD loc2
2012-6-8 0.345588 theta_soil loc2
2012-6-8 0 dsc loc2
2012-6-8 0.159994 infil2 loc3
2012-6-8 0.112111 Qd loc3
2012-6-8 0.16 infil loc3
2012-6-8 0 toDistribute loc3
2012-6-8 0.16 dailySurplus loc3
2012-6-8 225 availablePoreDepth loc3
2012-6-8 500 EHD loc3
2012-6-8 3596.39 SD loc3
2012-6-8 -4.09628 G loc3
2012-6-8 0.45 theta_EHD loc3
2012-6-8 225 sw_EHD loc3
2012-6-8 0.45 theta_soil loc3
2012-6-8 0 dsc loc3
2012-6-9 1.12132 infil2 loc1
2012-6-9 0.32 infil loc1
2012-6-9 0 toDistribute loc1
2012-6-9 0.32 dailySurplus loc1
2012-6-9 3.43819 availablePoreDepth loc1
2012-6-9 111.111 EHD loc1
2012-6-9 2131 SD loc1
2012-6-9 -2.24211 G loc1
2012-6-9 0.411844 theta_EHD loc1
2012-6-9 45.7604 sw_EHD loc1
2012-6-9 0.33036 theta_soil loc1
2012-6-9 0 dsc loc1
2012-6-9 0 infil2 loc2
2012-6-9 0 infil loc2
2012-6-9 0 toDistribute loc2
2012-6-9 0 dailySurplus loc2
2012-6-9 100 availablePoreDepth loc2
2012-6-9 250 EHD loc2
2012-6-9 3556.03 SD loc2
2012-6-9 -3.80603 G loc2
2012-6-9 0.1 theta_EHD loc2
2012-6-9 25 sw_EHD loc2
2012-6-9 0.345596 theta_soil loc2
2012-6-9 0 dsc loc2
2012-6-9 0.320017 infil2 loc3
2012-6-9 0.278784 Qd loc3
2012-6-9 0.32 infil loc3
2012-6-9 0 toDistribute loc3
2012-6-9 0.32 dailySurplus loc3
2012-6-9 225 availablePoreDepth loc3
2012-6-9 500 EHD loc3
2012-6-9 3596.48 SD loc3
2012-6-9 -4.09621 G loc3
2012-6-9 0.45 theta_EHD loc3
2012-6-9 225 sw_EHD loc3
2012-6-9 0.45 theta_soil loc3
2012-6-9 0 dsc loc3
2012-6-10 0.887062 infil2 loc1
2012-6-10 0.38 infil loc1
2012-6-10 0 toDistribute loc1
2012-6-10 0.38 dailySurplus loc1
2012-6-10 4.23951 availablePoreDepth loc1
2012-6-10 111.111 EHD loc1
2012-6-10 2130.92 SD loc1
2012-6-10 -2.24203 G loc1
2012-6-10 0.407281 theta_EHD loc1
2012-6-10 45.2534 sw_EHD loc1
2012-6-10 0.330788 theta_soil loc1
2012-6-10 0 dsc loc1
2012-6-10 0 infil2 loc2
2012-6-10 0.38 infil loc2
2012-6-10 0 toDistribute loc2
2012-6-10 0.38 dailySurplus loc2
2012-6-10 100 availablePoreDepth loc2
2012-6-10 250 EHD loc2
2012-6-10 3555.95 SD loc2
2012-6-10 -3.80595 G loc2
2012-6-10 0.10152 theta_EHD loc2
2012-6-10 25.38 sw_EHD loc2
2012-6-10 0.345603 theta_soil loc2
2012-6-10 0 dsc loc2
2012-6-10 0.379995 infil2 loc3
2012-6-10 0.338923 Qd loc3
2012-6-10 0.38 infil loc3
2012-6-10 0 toDistribute loc3
2012-6-10 0.38 dailySurplus loc3
2012-6-10 225 availablePoreDepth loc3
2012-6-10 500 EHD loc3
2012-6-10 3596.57 SD loc3
2012-6-10 -4.09624 G loc3
2012-6-10 0.45 theta_EHD loc3
2012-6-10 225 sw_EHD loc3
2012-6-10 0.45 theta_soil loc3
2012-6-10 0 dsc loc3
2012-6-11 2.10667 infil2 loc1
2012-6-11 4.74657 infil loc1
2012-6-11 0 toDistribute loc1
2012-6-11 17.6 dailySurplus loc1
2012-6-11 4.74657 availablePoreDepth loc1
2012-6-11 111.111 EHD loc1
2012-6-11 2130.85 SD loc1
2012-6-11 -2.24196 G loc1
2012-6-11 0.43104 theta_EHD loc1
2012-6-11 47.8933 sw_EHD loc1
2012-6-11 0.331789 theta_soil loc1
2012-6-11 12.8534 dsc loc1
2012-6-11 0 infil2 loc2
2012-6-11 17.22 infil loc2
2012-6-11 0 toDistribute loc2
2012-6-11 17.22 dailySurplus loc2
2012-6-11 100 availablePoreDepth loc2
2012-6-11 250 EHD loc2
2012-6-11 3555.88 SD loc2
2012-6-11 -3.80588 G loc2
2012-6-11 0.16888 theta_EHD loc2
2012-6-11 42.22 sw_EHD loc2
2012-6-11 0.345611 theta_soil loc2
2012-6-11 0 dsc loc2
2012-6-11 17.6 infil2 loc3
2012-6-11 17.5587 Qd loc3
2012-6-11 17.6 infil loc3
2012-6-11 0 toDistribute loc3
2012-6-11 17.6 dailySurplus loc3
2012-6-11 225 availablePoreDepth loc3
2012-6-11 500 EHD loc3
2012-6-11 3596.66 SD loc3
2012-6-11 -4.0791 G loc3
2012-6-11 0.45 theta_EHD loc3
2012-6-11 225 sw_EHD loc3
2012-6-11 0.45 theta_soil loc3
2012-6-11 0 dsc loc3
2012-6-12 1.48204 infil2 loc1
2012-6-12 0.13 infil loc1
2012-6-12 0 toDistribute loc1
2012-6-12 0.13 dailySurplus loc1
2012-6-12 2.10667 availablePoreDepth loc1
2012-6-12 111.111 EHD loc1
2012-6-12 2130.77 SD loc1
2012-6-12 -2.24188 G loc1
2012-6-12 0.418872 theta_EHD loc1
2012-6-12 46.5412 sw_EHD loc1
2012-6-12 0.332496 theta_soil loc1
2012-6-12 0 dsc loc1
2012-6-12 0 infil2 loc2
2012-6-12 0 infil loc2
2012-6-12 0 toDistribute loc2
2012-6-12 0 dailySurplus loc2
2012-6-12 87.0321 availablePoreDepth loc2
2012-6-12 250 EHD loc2
2012-6-12 3555.8 SD loc2
2012-6-12 -3.8058 G loc2
2012-6-12 0.151871 theta_EHD loc2
2012-6-12 37.9679 sw_EHD loc2
2012-6-12 0.345618 theta_soil loc2
2012-6-12 0 dsc loc2
2012-6-12 0.129998 infil2 loc3
2012-6-12 0.0889691 Qd loc3
2012-6-12 0.13 infil loc3
2012-6-12 0 toDistribute loc3
2012-6-12 0.13 dailySurplus loc3
2012-6-12 225 availablePoreDepth loc3
2012-6-12 500 EHD loc3
2012-6-12 3596.76 SD loc3
2012-6-12 -4.09666 G loc3
2012-6-12 0.45 theta_EHD loc3
2012-6-12 225 sw_EHD loc3
2012-6-12 0.45 theta_soil loc3
2012-6-12 0 dsc loc3
2012-6-13 1.09587 infil2 loc1
2012-6-13 0.26 infil loc1
2012-6-13 0 toDistribute loc1
2012-6-13 0.26 dailySurplus loc1
2012-6-13 3.45871 availablePoreDepth loc1
2012-6-13 111.111 EHD loc1
2012-6-13 2130.7 SD loc1
2012-6-13 -2.24181 G loc1
2012-6-13 0.411349 theta_EHD loc1
2012-6-13 45.7054 sw_EHD loc1
2012-6-13 0.333022 theta_soil loc1
2012-6-13 0 dsc loc1
2012-6-13 0 infil2 loc2
2012-6-13 0 infil loc2
2012-6-13 0 toDistribute loc2
2012-6-13 0 dailySurplus loc2
2012-6-13 91.3913 availablePoreDepth loc2
2012-6-13 250 EHD loc2
2012-6-13 3555.73 SD loc2
2012-6-13 -3.80573 G loc2
2012-6-13 0.134435 theta_EHD loc2
2012-6-13 33.6087 sw_EHD loc2
2012-6-13 0.345625 theta_soil loc2
2012-6-13 0 dsc loc2
2012-6-13 0.259981 infil2 loc3
2012-6-13 0.218677 Qd loc3
2012-6-13 0.26 infil loc3
2012-6-13 0 toDistribute loc3
2012-6-13 0.26 dailySurplus loc3
2012-6-13 225 availablePoreDepth loc3
2012-6-13 500 EHD loc3
2012-6-13 3596.85 SD loc3
2012-6-13 -4.09663 G loc3
2012-6-13 0.45 theta_EHD loc3
2012-6-13 225 sw_EHD loc3
2012-6-13 0.45 theta_soil loc3
2012-6-13 0 dsc loc3
2012-6-14 1.22674 infil2 loc1
2012-6-14 1.51 infil loc1
2012-6-14 0 toDistribute loc1
2012-6-14 1.51 dailySurplus loc1
2012-6-14 4.29458 availablePoreDepth loc1
2012-6-14 111.111 EHD loc1
2012-6-14 2130.62 SD loc1
2012-6-14 -2.24173 G loc1
2012-6-14 0.413898 theta_EHD loc1
2012-6-14 45.9886 sw_EHD loc1
2012-6-14 0.33361 theta_soil loc1
2012-6-14 0 dsc loc1
2012-6-14 0 infil2 loc2
2012-6-14 0 infil loc2
2012-6-14 0 toDistribute loc2
2012-6-14 0 dailySurplus loc2
2012-6-14 95.5684 availablePoreDepth loc2
2012-6-14 250 EHD loc2
2012-6-14 3555.65 SD loc2
2012-6-14 -3.80565 G loc2
2012-6-14 0.117727 theta_EHD loc2
2012-6-14 29.4316 sw_EHD loc2
2012-6-14 0.345633 theta_soil loc2
2012-6-14 0 dsc loc2
2012-6-14 1.50999 infil2 loc3
2012-6-14 1.47578 Qd loc3
2012-6-14 1.51 infil loc3
2012-6-14 0 toDistribute loc3
2012-6-14 1.51 dailySurplus loc3
2012-6-14 225 availablePoreDepth loc3
2012-6-14 500 EHD loc3
2012-6-14 3596.92 SD loc3
2012-6-14 -4.09544 G loc3
2012-6-14 0.45 theta_EHD loc3
2012-6-14 225 sw_EHD loc3
2012-6-14 0.45 theta_soil loc3
2012-6-14 0 dsc loc3
2012-6-15 0.962328 infil2 loc1
2012-6-15 0.39 infil loc1
2012-6-15 0 toDistribute loc1
2012-6-15 0.39 dailySurplus loc1
2012-6-15 4.01132 availablePoreDepth loc1
2012-6-15 111.111 EHD loc1
2012-6-15 2130.54 SD loc1
2012-6-15 -2.24165 G loc1
2012-6-15 0.408747 theta_EHD loc1
