517	2013	6	2	16.14	1.67
518	2013	6	3	14.46	2.78
519	2013	6	4	11.72	0.11
520	2013	6	5	9.81	0.47
521	2013	6	6	10.97	2.22
522	2013	6	7	11	1.23
523	2013	6	8	13.23	0
524	2013	6	9	13.6	0
525	2013	6	10	11.85	0.05
526	2013	6	11	13.99	0.04
527	2013	6	12	14.61	0
528	2013	6	13	12.74	7.16
529	2013	6	14	13.01	7.98
530	2013	6	15	14.08	0.05
531	2013	6	16	13.08	4.93
532	2013	6	17	11.51	0.44
533	2013	6	18	15.18	0
534	2013	6	19	15.42	0
535	2013	6	20	15.29	6.95
536	2013	6	21	16.33	0.11
537	2013	6	22	18.55	10.47
538	2013	6	23	13.76	2.57
539	2013	6	24	13.92	11.74
540	2013	6	25	13.44	5.43
541	2013	6	26	15.78	0
542	2013	6	27	12.8	33.89
543	2013	6	28	14.15	1.3
544	2013	6	29	13.15	0.02
545	2013	6	30	12.76	3.2
546	2013	7	1	14.81	0
547	2013	7	2	14.8	0.06
548	2013	7	3	12.88	1.7
549	2013	7	4	14.4	3.16
550	2013	7	5	14.15	0.07
551	2013	7	6	15.42	5.41
552	2013	7	7	16.34	0
553	2013	7	8	17.82	0
554	2013	7	9	15.55	0
555	2013	7	10	16.65	5.87
556	2013	7	11	14.18	0
557	2013	7	12	15.95	0
558	2013	7	13	17.79	0
559	2013	7	14	17.62	0
560	2013	7	15	15.58	0.03
561	2013	7	16	16.12	0.05
562	2013	7	17	16.11	0.01
563	2013	7	18	19.04	0
564	2013	7	19	19.15	0
565	2013	7	20	16.79	0.12
566	2013	7	21	20.06	0
567	2013	7	22	19.9	0
568	2013	7	23	15.31	0
569	2013	7	24	18.17	0
570	2013	7	25	19.22	0.09
571	2013	7	26	19.72	0.1
572	2013	7	27	19	0
573	2013	7	28	16.97	1.61
574	2013	7	29	18.01	1.15
575	2013	7	30	17.09	0.1
576	2013	7	31	15.79	0.25
577	2013	8	1	14.22	3.2
578	2013	8	2	16.91	0.01
579	2013	8	3	17.83	0
580	2013	8	4	17.96	6.08
581	2013	8	5	16.5	0.35
582	2013	8	6	17.42	0.02
583	2013	8	7	17.37	5.77
584	2013	8	8	17.95	0
585	2013	8	9	13.19	18.32
586	2013	8	10	14.61	0
587	2013	8	11	14.55	0.07
588	2013	8	12	13.32	19.01
589	2013	8	13	11.61	2.5
590	2013	8	14	12.86	3.49
591	2013	8	15	12.18	0.59
592	2013	8	16	14.88	0.11
593	2013	8	17	15.54	21.99
594	2013	8	18	15.9	0.69
595	2013	8	19	13.83	3.76
596	2013	8	20	13.4	0
597	2013	8	21	13.6	0
598	2013	8	22	13.23	0.43
599	2013	8	23	13.31	0
600	2013	8	24	13.62	0
601	2013	8	25	14.81	0
602	2013	8	26	13.59	0.06
603	2013	8	27	14.48	0
604	2013	8	28	14.92	0
605	2013	8	29	15.12	0
606	2013	8	30	15.09	0.12
607	2013	8	31	13.64	2.53
608	2013	9	1	11.56	1.49
609	2013	9	2	11.39	0
610	2013	9	3	10.83	0.17
611	2013	9	4	15.4	0
612	2013	9	5	15.42	0.15
613	2013	9	6	15.26	0.13
614	2013	9	7	14.34	0
615	2013	9	8	14.83	0
616	2013	9	9	14.02	0.18
617	2013	9	10	15.3	0
618	2013	9	11	13.76	2.74
619	2013	9	12	12.3	0.18
620	2013	9	13	11.24	0.32
621	2013	9	14	12.83	0.01
622	2013	9	15	14.24	2.3
623	2013	9	16	12.41	3.96
624	2013	9	17	8.75	15.48
625	2013	9	18	10.05	0.09
626	2013	9	19	7.92	0
627	2013	9	20	6.84	0.34
628	2013	9	21	6.42	0.52
629	2013	9	22	10.54	1.46
630	2013	9	23	9.34	0.04
