date q_drain q_overland q_stream q_lake e_drain e_overland e_gully
2015-11-1 31954.3 1.75056e+06 8.1106 0 0 0 0
2015-11-2 31916.4 1.75139e+06 8.41155 0 0 0 0
2015-11-3 31937.2 1.75395e+06 7.71241 0 0 0 0
2015-11-4 31952.4 1.7558e+06 8.46237 0 0 0 0
2015-11-5 31977.9 1.75705e+06 8.03682 0 0 0 0
2015-11-6 33027.6 1.759e+06 8.17574 0 0 0 0
2015-11-7 39635.8 1.77024e+06 8.4421 0 0 0 0
2015-11-8 38637.4 1.76814e+06 8.48869 0 0 0 0
2015-11-9 36072.2 1.76592e+06 8.26206 0 0 0 0
2015-11-10 32366.9 1.76289e+06 7.93351 0 0 0 0
2015-11-11 32444.8 1.76543e+06 8.61955 0 0 0 0
2015-11-12 33413.2 1.77032e+06 8.26188 0 0 0 0
2015-11-13 33765.1 1.77124e+06 8.01241 0 0 0 0
2015-11-14 33958.4 1.77356e+06 8.37648 0 0 0 0
2015-11-15 32701.9 1.77433e+06 9.05234 0 0 0 0
2015-11-16 32661.6 1.77599e+06 8.38876 0 0 0 0
2015-11-17 35632.9 1.78394e+06 8.08969 0 0 0 0
2015-11-18 32893.8 1.77793e+06 8.03158 0 0 0 0
2015-11-19 32957.9 1.80594e+06 8.97315 0 0 0 0
2015-11-20 32872.6 1.79464e+06 8.26622 0 0 0 0
2015-11-21 32792.7 1.786e+06 8.61328 0 0 0 0
2015-11-22 32796.8 1.78797e+06 8.10176 0 0 0 0
2015-11-23 32788.5 1.78983e+06 8.70471 0 0 0 0
2015-11-24 32896.5 1.79116e+06 8.5418 0 0 0 0
2015-11-25 44809.8 1.7685e+06 8.27633 0 0 0 0
2015-11-26 33538.4 1.82491e+06 8.79168 0 0 0 0
2015-11-27 33446.6 1.79591e+06 8.33854 0 0 0 0
2015-11-28 42368.3 1.77298e+06 8.82336 0 0 0 0
2015-11-29 39625.2 1.80234e+06 8.25712 0 0 0 0
2015-11-30 35500.6 1.80086e+06 8.45575 0 0 0 0
2015-12-1 34008.6 1.82844e+06 8.14739 0 0 0 0
2015-12-2 34183.2 1.80994e+06 8.33139 0 0 0 0
2015-12-3 35011 1.77544e+06 8.27789 0 0 0 0
2015-12-4 34060.6 1.806e+06 8.64652 0 0 0 0
2015-12-5 51637 1.83755e+06 8.17181 0 0 0 0
2015-12-6 36663.9 1.80704e+06 8.42371 0 0 0 0
2015-12-7 35449.1 1.8109e+06 8.24353 0 0 0 0
2015-12-8 35010.7 1.81307e+06 8.1786 0 0 0 0
2015-12-9 38322.7 1.81817e+06 8.60803 0 0 0 0
2015-12-10 34902.8 1.81631e+06 8.40054 0 0 0 0
2015-12-11 34559.2 1.81759e+06 8.41641 0 0 0 0
2015-12-12 34655.5 1.84818e+06 8.77297 0 0 0 0
2015-12-13 34260.8 1.82777e+06 8.64741 0 0 0 0
2015-12-14 34258 1.82443e+06 8.1245 0 0 0 0
2015-12-15 34385.2 1.82524e+06 8.36443 0 0 0 0
2015-12-16 34367.2 1.82759e+06 8.32057 0 0 0 0
2015-12-17 34527.4 1.82967e+06 8.49541 0 0 0 0
2015-12-18 35638.2 1.8361e+06 8.50556 0 0 0 0
2015-12-19 42523.8 1.80086e+06 8.48545 0 0 0 0
2015-12-20 36261.5 1.83224e+06 9.08105 0 0 0 0
2015-12-21 35232.2 1.83395e+06 8.90342 0 0 0 0
2015-12-22 35307.4 1.83641e+06 8.10252 0 0 0 0
2015-12-23 37265.7 1.83871e+06 8.26299 0 0 0 0
2015-12-24 35281.7 1.83934e+06 8.49904 0 0 0 0
2015-12-25 37234 1.84154e+06 8.56393 0 0 0 0
2015-12-26 35718.9 1.83922e+06 8.15512 0 0 0 0
2015-12-27 35258.1 1.87049e+06 8.54762 0 0 0 0
2015-12-28 35255.9 1.85831e+06 8.31821 0 0 0 0
2015-12-29 35871.4 1.84995e+06 8.32622 0 0 0 0
2015-12-30 35929.9 1.85133e+06 8.27677 0 0 0 0
2015-12-31 40503.7 1.82267e+06 8.29925 0 0 0 0
2016-1-1 36603.5 1.89593e+06 8.38105 0 0 0 0
2016-1-2 39140.5 1.8143e+06 8.66707 0 0 0 0
2016-1-3 35742.5 1.88845e+06 8.74298 0 0 0 0
2016-1-4 35830.7 1.85922e+06 8.54827 0 0 0 0
2016-1-5 35873.9 1.86107e+06 8.14498 0 0 0 0
2016-1-6 36068.2 1.86299e+06 8.60721 0 0 0 0
2016-1-7 36009.1 1.8642e+06 8.82128 0 0 0 0
2016-1-8 36158.5 1.86582e+06 8.70267 0 0 0 0
2016-1-9 36185.8 1.86708e+06 8.52699 0 0 0 0
2016-1-10 36306.8 1.86887e+06 8.89234 0 0 0 0
2016-1-11 36297.9 1.87075e+06 8.73052 0 0 0 0
2016-1-12 36473.8 1.87265e+06 8.25353 0 0 0 0
2016-1-13 36470.8 1.87467e+06 8.43006 0 0 0 0
2016-1-14 36691.3 1.87611e+06 8.34691 0 0 0 0
2016-1-15 36646.7 1.87775e+06 8.55518 0 0 0 0
2016-1-16 36766 1.87955e+06 8.57724 0 0 0 0
2016-1-17 36835.7 1.88071e+06 8.89565 0 0 0 0
2016-1-18 36923.4 1.88206e+06 8.47781 0 0 0 0
2016-1-19 36957.9 1.88387e+06 8.67452 0 0 0 0
2016-1-20 37244.6 1.8856e+06 8.5995 0 0 0 0
2016-1-21 37196.2 1.88773e+06 8.21003 0 0 0 0
2016-1-22 37237.9 1.88901e+06 8.82507 0 0 0 0
2016-1-23 37338.7 1.89099e+06 8.99947 0 0 0 0
2016-1-24 37493.2 1.89231e+06 8.2508 0 0 0 0
2016-1-25 37456.7 1.89447e+06 8.85045 0 0 0 0
2016-1-26 39998.8 1.90134e+06 8.87835 0 0 0 0
2016-1-27 45795.1 1.86441e+06 8.94621 0 0 0 0
2016-1-28 45126.1 1.90089e+06 8.88938 0 0 0 0
2016-1-29 41845.1 1.90161e+06 8.61809 0 0 0 0
2016-1-30 44698.4 1.90495e+06 8.85334 0 0 0 0
2016-1-31 40038.5 1.90313e+06 8.36085 0 0 0 0
2016-2-1 38439 1.92746e+06 8.33209 0 0 0 0
2016-2-2 38495.1 1.92335e+06 8.9335 0 0 0 0
2016-2-3 41521 1.8726e+06 8.84502 0 0 0 0
2016-2-4 38540.4 1.94115e+06 8.61339 0 0 0 0
2016-2-5 38613.4 1.91173e+06 8.50729 0 0 0 0
2016-2-6 38684.1 1.91877e+06 9.18074 0 0 0 0
2016-2-7 49834.4 1.88581e+06 8.37363 0 0 0 0
2016-2-8 51348.2 1.94856e+06 9.34415 0 0 0 0
2016-2-9 63982.5 2.08085e+06 8.24236 0 0 0 0
2016-2-10 46695 1.83064e+06 8.52743 0 0 0 0
2016-2-11 43284.6 1.92175e+06 8.6811 0 0 0 0
2016-2-12 41525.2 1.95047e+06 8.72417 0 0 0 0
2016-2-13 39122.2 1.93119e+06 8.35774 0 0 0 0
2016-2-14 39164.2 1.92769e+06 8.61749 0 0 0 0
2016-2-15 39226.1 1.92906e+06 8.1856 0 0 0 0
2016-2-16 39265.6 1.93052e+06 8.53959 0 0 0 0
2016-2-17 41786.8 1.93119e+06 8.78439 0 0 0 0
2016-2-18 41179.2 1.93341e+06 9.33646 0 0 0 0
2016-2-19 39592.1 1.93582e+06 8.30193 0 0 0 0
2016-2-20 41074.1 1.94183e+06 8.4176 0 0 0 0
2016-2-21 40935.6 1.93851e+06 8.7845 0 0 0 0
2016-2-22 40567.7 1.94055e+06 8.55223 0 0 0 0
2016-2-23 40042.2 1.93686e+06 8.53246 0 0 0 0
2016-2-24 40040.6 1.94408e+06 9.26525 0 0 0 0
2016-2-25 40892.7 1.94454e+06 8.62222 0 0 0 0
2016-2-26 40158.8 1.94753e+06 8.9356 0 0 0 0
2016-2-27 40974 1.94842e+06 8.74791 0 0 0 0
2016-2-28 40293.3 1.95033e+06 8.41011 0 0 0 0
2016-3-1 40397.4 1.9513e+06 8.59842 0 0 0 0
2016-3-2 41157.2 1.95363e+06 8.6774 0 0 0 0
2016-3-3 41144.4 1.95508e+06 9.24104 0 0 0 0
2016-3-4 41154 1.95645e+06 8.34472 0 0 0 0
2016-3-5 41705 2.00719e+06 8.90786 0 0 0 0
2016-3-6 41422.4 1.94835e+06 8.70777 0 0 0 0
2016-3-7 41910 1.8912e+06 9.04615 0 0 0 0
2016-3-8 41309 1.9851e+06 9.12274 0 0 0 0
2016-3-9 41454.3 1.98159e+06 8.92918 0 0 0 0
2016-3-10 41812.7 1.96672e+06 8.73766 0 0 0 0
2016-3-11 42816.6 1.92972e+06 8.52824 0 0 0 0
2016-3-12 41727 1.99664e+06 8.53706 0 0 0 0
2016-3-13 42324 1.98817e+06 8.43777 0 0 0 0
2016-3-14 42888 1.92777e+06 7.97668 0 0 0 0
2016-3-15 44346 1.97343e+06 8.5263 0 0 0 0
2016-3-16 47572.9 1.97771e+06 8.84789 0 0 0 0
2016-3-17 48741.3 1.98052e+06 8.71169 0 0 0 0
2016-3-18 46318.3 1.98021e+06 8.43402 0 0 0 0
2016-3-19 44045 1.97949e+06 9.28706 0 0 0 0
2016-3-20 46939.4 1.98383e+06 8.90202 0 0 0 0
2016-3-21 46991.7 1.98645e+06 8.57436 0 0 0 0
2016-3-22 42618.5 1.98437e+06 8.46488 0 0 0 0
2016-3-23 42664.4 1.98568e+06 8.79132 0 0 0 0
2016-3-24 42881.1 1.98849e+06 8.69473 0 0 0 0
2016-3-25 42888 1.99014e+06 9.40249 0 0 0 0
2016-3-26 43049 1.99125e+06 8.37964 0 0 0 0
