date Q_m3d source
2014-1-25 6.51404 stream
2014-1-25 0 lake
2014-1-26 12190.7 drain
2014-1-26 664114 overland
2014-1-26 6.17164 stream
2014-1-26 0 lake
2014-1-27 12181.8 drain
2014-1-27 665929 overland
2014-1-27 6.00762 stream
2014-1-27 0 lake
2014-1-28 12232.3 drain
2014-1-28 667720 overland
2014-1-28 6.22281 stream
2014-1-28 0 lake
2014-1-29 17713.5 drain
2014-1-29 669243 overland
2014-1-29 6.21878 stream
2014-1-29 0 lake
2014-1-30 12280.2 drain
2014-1-30 670864 overland
2014-1-30 6.00462 stream
2014-1-30 0 lake
2014-1-31 12268.6 drain
2014-1-31 672734 overland
2014-1-31 6.25281 stream
2014-1-31 0 lake
2014-2-1 12309.5 drain
2014-2-1 674089 overland
2014-2-1 6.30553 stream
2014-2-1 0 lake
2014-2-2 12312.4 drain
2014-2-2 675759 overland
2014-2-2 6.2404 stream
2014-2-2 0 lake
2014-2-3 21935.1 drain
2014-2-3 663547 overland
2014-2-3 6.07771 stream
2014-2-3 0 lake
2014-2-4 17449.9 drain
2014-2-4 629987 overland
2014-2-4 6.16572 stream
2014-2-4 0 lake
2014-2-5 15363.8 drain
2014-2-5 741786 overland
2014-2-5 6.24005 stream
2014-2-5 0 lake
2014-2-6 14288.3 drain
2014-2-6 682165 overland
2014-2-6 6.35804 stream
2014-2-6 0 lake
2014-2-7 14049.6 drain
2014-2-7 692234 overland
2014-2-7 6.36913 stream
2014-2-7 0 lake
2014-2-8 14881.3 drain
2014-2-8 634827 overland
2014-2-8 6.23129 stream
2014-2-8 0 lake
2014-2-9 14326.2 drain
2014-2-9 653880 overland
2014-2-9 6.20073 stream
2014-2-9 0 lake
2014-2-10 23956.8 drain
2014-2-10 722918 overland
2014-2-10 6.2681 stream
2014-2-10 0 lake
2014-2-11 16648.4 drain
2014-2-11 692772 overland
2014-2-11 6.04825 stream
2014-2-11 0 lake
2014-2-12 17636 drain
2014-2-12 686166 overland
2014-2-12 6.29821 stream
2014-2-12 0 lake
2014-2-13 18420.8 drain
2014-2-13 698717 overland
2014-2-13 6.22448 stream
2014-2-13 0 lake
2014-2-14 24234.3 drain
2014-2-14 714270 overland
2014-2-14 6.22193 stream
2014-2-14 0 lake
2014-2-15 20050.1 drain
2014-2-15 700642 overland
2014-2-15 6.13113 stream
2014-2-15 0 lake
2014-2-16 37388.6 drain
2014-2-16 795400 overland
2014-2-16 6.17856 stream
2014-2-16 0 lake
2014-2-17 23022.7 drain
2014-2-17 694319 overland
2014-2-17 6.23256 stream
2014-2-17 0 lake
2014-2-18 19012 drain
2014-2-18 672684 overland
2014-2-18 6.3811 stream
2014-2-18 0 lake
2014-2-19 16567.1 drain
2014-2-19 740509 overland
2014-2-19 6.55583 stream
2014-2-19 0 lake
2014-2-20 15808.8 drain
2014-2-20 710078 overland
2014-2-20 6.34079 stream
2014-2-20 0 lake
2014-2-21 15114.4 drain
2014-2-21 706797 overland
2014-2-21 6.29852 stream
2014-2-21 0 lake
2014-2-22 15514.2 drain
2014-2-22 692671 overland
2014-2-22 6.5523 stream
2014-2-22 0 lake
2014-2-23 19908.7 drain
2014-2-23 680625 overland
2014-2-23 6.16279 stream
2014-2-23 0 lake
2014-2-24 22192 drain
2014-2-24 731699 overland
2014-2-24 6.48467 stream
2014-2-24 0 lake
2014-2-25 24213.2 drain
2014-2-25 724428 overland
2014-2-25 6.23256 stream
2014-2-25 0 lake
2014-2-26 22940.6 drain
2014-2-26 718261 overland
2014-2-26 6.28211 stream
2014-2-26 0 lake
2014-2-27 25665 drain
2014-2-27 729167 overland
2014-2-27 6.11956 stream
2014-2-27 0 lake
2014-2-28 17686.8 drain
2014-2-28 701128 overland
2014-2-28 6.12551 stream
2014-2-28 0 lake
2014-3-1 19972 drain
2014-3-1 707715 overland
2014-3-1 6.34876 stream
2014-3-1 0 lake
2014-3-2 19943.4 drain
2014-3-2 731888 overland
2014-3-2 6.12798 stream
2014-3-2 0 lake
2014-3-3 15239.4 drain
2014-3-3 718021 overland
2014-3-3 6.61914 stream
2014-3-3 0 lake
2014-3-4 17929 drain
2014-3-4 717773 overland
2014-3-4 6.26147 stream
2014-3-4 0 lake
2014-3-5 15399.6 drain
2014-3-5 720870 overland
2014-3-5 6.17881 stream
2014-3-5 0 lake
2014-3-6 15779.4 drain
2014-3-6 724454 overland
2014-3-6 6.26826 stream
2014-3-6 0 lake
2014-3-7 16389.7 drain
2014-3-7 729893 overland
2014-3-7 6.28334 stream
2014-3-7 0 lake
2014-3-8 19945.8 drain
2014-3-8 748263 overland
2014-3-8 6.39977 stream
2014-3-8 0 lake
2014-3-9 13818.4 drain
2014-3-9 722020 overland
2014-3-9 6.32767 stream
2014-3-9 0 lake
2014-3-10 13770.7 drain
2014-3-10 718164 overland
2014-3-10 6.16433 stream
2014-3-10 0 lake
2014-3-11 14258.9 drain
2014-3-11 735557 overland
2014-3-11 6.23226 stream
2014-3-11 0 lake
2014-3-12 13782.2 drain
2014-3-12 737336 overland
2014-3-12 6.42902 stream
2014-3-12 0 lake
2014-3-13 13740.8 drain
2014-3-13 738776 overland
2014-3-13 6.38119 stream
2014-3-13 0 lake
2014-3-14 13760 drain
2014-3-14 740260 overland
2014-3-14 6.26453 stream
2014-3-14 0 lake
2014-3-15 13707.1 drain
2014-3-15 728316 overland
2014-3-15 6.25122 stream
2014-3-15 0 lake
2014-3-16 13740.5 drain
2014-3-16 738270 overland
2014-3-16 6.30828 stream
2014-3-16 0 lake
2014-3-17 13892.2 drain
2014-3-17 744924 overland
2014-3-17 6.31541 stream
2014-3-17 0 lake
2014-3-18 13806.9 drain
2014-3-18 747252 overland
2014-3-18 6.23877 stream
2014-3-18 0 lake
2014-3-19 13844.8 drain
2014-3-19 748531 overland
2014-3-19 6.43498 stream
2014-3-19 0 lake
2014-3-20 13826 drain
2014-3-20 841296 overland
2014-3-20 6.37793 stream
2014-3-20 0 lake
2014-3-21 15117.8 drain
2014-3-21 707381 overland
2014-3-21 6.09131 stream
2014-3-21 0 lake
2014-3-22 13894.4 drain
2014-3-22 718915 overland
2014-3-22 6.42724 stream
2014-3-22 0 lake
2014-3-23 17008.6 drain
2014-3-23 772930 overland
2014-3-23 6.39444 stream
2014-3-23 0 lake
2014-3-24 13908.4 drain
2014-3-24 738986 overland
2014-3-24 6.27118 stream
2014-3-24 0 lake
2014-3-25 13944.7 drain
2014-3-25 749786 overland
2014-3-25 6.14308 stream
2014-3-25 0 lake
2014-3-26 13982.4 drain
2014-3-26 760422 overland
2014-3-26 6.3413 stream
2014-3-26 0 lake
2014-3-27 13971.5 drain
2014-3-27 776621 overland
2014-3-27 6.52316 stream
2014-3-27 0 lake
2014-3-28 14011.8 drain
2014-3-28 753729 overland
2014-3-28 6.2627 stream
2014-3-28 0 lake
2014-3-29 13993 drain
2014-3-29 775122 overland
2014-3-29 6.26337 stream
2014-3-29 0 lake
2014-3-30 14041.1 drain
2014-3-30 756336 overland
2014-3-30 6.43339 stream
2014-3-30 0 lake
2014-3-31 13966.5 drain
2014-3-31 763244 overland
2014-3-31 6.38201 stream
2014-3-31 0 lake
2014-4-1 14040.9 drain
2014-4-1 770307 overland
2014-4-1 6.38651 stream
2014-4-1 0 lake
2014-4-2 14035.6 drain
2014-4-2 771180 overland
2014-4-2 6.37516 stream
2014-4-2 0 lake
2014-4-3 14021.9 drain
2014-4-3 773103 overland
2014-4-3 6.14593 stream
2014-4-3 0 lake
2014-4-4 14036.6 drain
2014-4-4 774258 overland
2014-4-4 6.44804 stream
2014-4-4 0 lake
2014-4-5 14110 drain
2014-4-5 776495 overland
2014-4-5 6.3057 stream
2014-4-5 0 lake
2014-4-6 16727.8 drain
2014-4-6 793689 overland
2014-4-6 6.32554 stream
2014-4-6 0 lake
2014-4-7 20551.1 drain
2014-4-7 800792 overland
2014-4-7 6.58686 stream
2014-4-7 0 lake
2014-4-8 14616 drain
2014-4-8 761859 overland
2014-4-8 6.31366 stream
2014-4-8 0 lake
2014-4-9 23787 drain
2014-4-9 803245 overland
2014-4-9 6.29006 stream
2014-4-9 0 lake
2014-4-10 16308.9 drain
2014-4-10 770396 overland
2014-4-10 6.1817 stream
2014-4-10 0 lake
2014-4-11 14486.7 drain
2014-4-11 788914 overland
2014-4-11 6.57466 stream
2014-4-11 0 lake
2014-4-12 14179.2 drain
2014-4-12 778092 overland
2014-4-12 6.28046 stream
2014-4-12 0 lake
2014-4-13 17485.7 drain
2014-4-13 800836 overland
2014-4-13 6.37161 stream
2014-4-13 0 lake
2014-4-14 14259.8 drain
2014-4-14 781138 overland
2014-4-14 6.79719 stream
2014-4-14 0 lake
2014-4-15 14299.2 drain
2014-4-15 788161 overland
2014-4-15 6.35075 stream
2014-4-15 0 lake
2014-4-16 14267.9 drain
2014-4-16 794321 overland
2014-4-16 6.48222 stream
2014-4-16 0 lake
2014-4-17 14339.5 drain
2014-4-17 796048 overland
2014-4-17 6.35244 stream
2014-4-17 0 lake
2014-4-18 22807.4 drain
2014-4-18 831490 overland
2014-4-18 6.14888 stream
2014-4-18 0 lake
2014-4-19 14405.5 drain
2014-4-19 784218 overland
2014-4-19 6.29221 stream
2014-4-19 0 lake
2014-4-20 14367.4 drain
2014-4-20 802980 overland
2014-4-20 6.33304 stream
2014-4-20 0 lake
2014-4-21 14426.9 drain
2014-4-21 792683 overland
2014-4-21 6.42254 stream
2014-4-21 0 lake
2014-4-22 14413.6 drain
2014-4-22 800021 overland
2014-4-22 6.39123 stream
2014-4-22 0 lake
2014-4-23 14418.9 drain
2014-4-23 806610 overland
2014-4-23 6.33985 stream
2014-4-23 0 lake
2014-4-24 14445.5 drain
2014-4-24 807896 overland
2014-4-24 6.36217 stream
2014-4-24 0 lake
2014-4-25 14458 drain
2014-4-25 809593 overland
2014-4-25 6.70588 stream
2014-4-25 0 lake
2014-4-26 14559.8 drain
2014-4-26 811117 overland
2014-4-26 6.7444 stream
2014-4-26 0 lake
2014-4-27 14545.9 drain
2014-4-27 828386 overland
2014-4-27 6.40241 stream
2014-4-27 0 lake
2014-4-28 14526.7 drain
2014-4-28 804413 overland
2014-4-28 6.28627 stream
2014-4-28 0 lake
2014-4-29 14567.9 drain
2014-4-29 811058 overland
2014-4-29 6.48206 stream
2014-4-29 0 lake
2014-4-30 14596.8 drain
2014-4-30 833236 overland
2014-4-30 6.53267 stream
2014-4-30 0 lake
2014-5-1 14570.2 drain
2014-5-1 809666 overland
2014-5-1 6.75655 stream
2014-5-1 0 lake
2014-5-2 14655.6 drain
2014-5-2 831622 overland
2014-5-2 6.45769 stream
2014-5-2 0 lake
2014-5-3 14666.2 drain
2014-5-3 812167 overland
2014-5-3 6.41391 stream
2014-5-3 0 lake
2014-5-4 14675.2 drain
2014-5-4 835554 overland
2014-5-4 6.53054 stream
2014-5-4 0 lake
2014-5-5 14633.7 drain
2014-5-5 816643 overland
2014-5-5 6.35042 stream
2014-5-5 0 lake
2014-5-6 15751.9 drain
2014-5-6 838999 overland
2014-5-6 6.53912 stream
2014-5-6 0 lake
2014-5-7 27747.3 drain
2014-5-7 861068 overland
2014-5-7 6.56007 stream
2014-5-7 0 lake
2014-5-8 16043 drain
2014-5-8 826143 overland
2014-5-8 6.53708 stream
2014-5-8 0 lake
2014-5-9 14702.6 drain
2014-5-9 821142 overland
2014-5-9 6.14082 stream
2014-5-9 0 lake
2014-5-10 14702.9 drain
2014-5-10 834997 overland
2014-5-10 6.51995 stream
2014-5-10 0 lake
2014-5-11 14711.7 drain
2014-5-11 836262 overland
2014-5-11 6.5948 stream
2014-5-11 0 lake
2014-5-12 15231.9 drain
2014-5-12 823594 overland
2014-5-12 6.36069 stream
2014-5-12 0 lake
2014-5-13 16180.2 drain
2014-5-13 850949 overland
2014-5-13 6.50864 stream
2014-5-13 0 lake
2014-5-14 15751.3 drain
2014-5-14 831476 overland
2014-5-14 6.59405 stream
2014-5-14 0 lake
2014-5-15 14833.9 drain
2014-5-15 853975 overland
2014-5-15 6.50227 stream
2014-5-15 0 lake
2014-5-16 14993.2 drain
2014-5-16 849175 overland
2014-5-16 6.30038 stream
2014-5-16 0 lake
2014-5-17 14832.1 drain
2014-5-17 846745 overland
2014-5-17 6.61925 stream
2014-5-17 0 lake
2014-5-18 14892.6 drain
2014-5-18 833075 overland
2014-5-18 6.45869 stream
2014-5-18 0 lake
2014-5-19 15191.9 drain
2014-5-19 860683 overland
2014-5-19 6.26707 stream
2014-5-19 0 lake
2014-5-20 17067.8 drain
2014-5-20 856868 overland
2014-5-20 6.62221 stream
2014-5-20 0 lake
2014-5-21 14939 drain
2014-5-21 837988 overland
2014-5-21 6.50407 stream
2014-5-21 0 lake
2014-5-22 15960.3 drain
2014-5-22 866003 overland
2014-5-22 6.52295 stream
2014-5-22 0 lake
2014-5-23 14898.7 drain
2014-5-23 861693 overland
2014-5-23 6.39095 stream
2014-5-23 0 lake
2014-5-24 16999.8 drain
2014-5-24 859319 overland
2014-5-24 6.60134 stream
2014-5-24 0 lake
2014-5-25 14995.1 drain
2014-5-25 860015 overland
2014-5-25 6.50236 stream
2014-5-25 0 lake
2014-5-26 16700.4 drain
2014-5-26 862473 overland
2014-5-26 6.42365 stream
2014-5-26 0 lake
2014-5-27 15039.9 drain
2014-5-27 848168 overland
2014-5-27 6.41637 stream
2014-5-27 0 lake
2014-5-28 15130.6 drain
2014-5-28 876576 overland
2014-5-28 6.48955 stream
2014-5-28 0 lake
2014-5-29 15094.5 drain
2014-5-29 871382 overland
2014-5-29 6.6586 stream
2014-5-29 0 lake
2014-5-30 15150.8 drain
2014-5-30 868871 overland
2014-5-30 6.61431 stream
2014-5-30 0 lake
2014-5-31 15144 drain
2014-5-31 870062 overland
2014-5-31 6.38214 stream
2014-5-31 0 lake
2014-6-1 15197.6 drain
2014-6-1 871774 overland
2014-6-1 6.58956 stream
2014-6-1 0 lake
2014-6-2 15199.6 drain
2014-6-2 873896 overland
2014-6-2 6.51152 stream
2014-6-2 0 lake
2014-6-3 15172.8 drain
2014-6-3 875263 overland
2014-6-3 6.39876 stream
2014-6-3 0 lake
2014-6-4 16333.8 drain
2014-6-4 877731 overland
2014-6-4 6.46951 stream
2014-6-4 0 lake
2014-6-5 17759.2 drain
2014-6-5 888775 overland
2014-6-5 6.60648 stream
2014-6-5 0 lake
2014-6-6 20845.1 drain
2014-6-6 893426 overland
2014-6-6 6.44292 stream
2014-6-6 0 lake
2014-6-7 15318.4 drain
2014-6-7 857063 overland
2014-6-7 6.55864 stream
2014-6-7 0 lake
2014-6-8 15298.8 drain
2014-6-8 886236 overland
2014-6-8 6.48416 stream
2014-6-8 0 lake
2014-6-9 15288 drain
2014-6-9 890579 overland
2014-6-9 6.67164 stream
2014-6-9 0 lake
2014-6-10 15374.8 drain
2014-6-10 887737 overland
2014-6-10 6.59494 stream
2014-6-10 0 lake
2014-6-11 15410.2 drain
2014-6-11 888881 overland
2014-6-11 6.47492 stream
2014-6-11 0 lake
2014-6-12 15398 drain
2014-6-12 891041 overland
2014-6-12 6.44222 stream
2014-6-12 0 lake
2014-6-13 15459.6 drain
2014-6-13 892875 overland
2014-6-13 6.70297 stream
2014-6-13 0 lake
2014-6-14 15879.5 drain
2014-6-14 903556 overland
2014-6-14 6.51486 stream
2014-6-14 0 lake
2014-6-15 15445.2 drain
2014-6-15 891752 overland
2014-6-15 6.41678 stream
2014-6-15 0 lake
2014-6-16 15893.4 drain
2014-6-16 902873 overland
2014-6-16 6.52423 stream
2014-6-16 0 lake
2014-6-17 15501.7 drain
2014-6-17 895419 overland
2014-6-17 6.69264 stream
2014-6-17 0 lake
2014-6-18 15596.5 drain
2014-6-18 896663 overland
2014-6-18 6.52034 stream
2014-6-18 0 lake
2014-6-19 15582.5 drain
2014-6-19 902524 overland
2014-6-19 6.44649 stream
2014-6-19 0 lake
2014-6-20 16231.4 drain
2014-6-20 913914 overland
2014-6-20 6.53289 stream
2014-6-20 0 lake
2014-6-21 15663.9 drain
2014-6-21 902116 overland
2014-6-21 6.59782 stream
2014-6-21 0 lake
2014-6-22 15639.8 drain
2014-6-22 903948 overland
2014-6-22 6.83836 stream
2014-6-22 0 lake
2014-6-23 15941.7 drain
2014-6-23 909787 overland
2014-6-23 6.48412 stream
2014-6-23 0 lake
2014-6-24 15643 drain
2014-6-24 911619 overland
2014-6-24 6.47268 stream
2014-6-24 0 lake
2014-6-25 15779.2 drain
2014-6-25 913373 overland
2014-6-25 6.59392 stream
2014-6-25 0 lake
2014-6-26 15767.5 drain
2014-6-26 915073 overland
2014-6-26 6.64285 stream
2014-6-26 0 lake
2014-6-27 20560.8 drain
2014-6-27 939971 overland
2014-6-27 6.61334 stream
2014-6-27 0 lake
2014-6-28 15793.2 drain
2014-6-28 911804 overland
2014-6-28 6.49868 stream
2014-6-28 0 lake
2014-6-29 16121.8 drain
2014-6-29 916667 overland
2014-6-29 6.52083 stream
2014-6-29 0 lake
2014-6-30 15816.6 drain
2014-6-30 926977 overland
2014-6-30 6.70993 stream
2014-6-30 0 lake
2014-7-1 16000.3 drain
2014-7-1 914799 overland
2014-7-1 6.51578 stream
2014-7-1 0 lake
2014-7-2 18311.9 drain
2014-7-2 931111 overland
2014-7-2 6.45209 stream
2014-7-2 0 lake
2014-7-3 15934.3 drain
2014-7-3 922604 overland
2014-7-3 7.04062 stream
2014-7-3 0 lake
2014-7-4 16008.6 drain
2014-7-4 934001 overland
2014-7-4 6.67768 stream
2014-7-4 0 lake
2014-7-5 15900.6 drain
2014-7-5 926159 overland
2014-7-5 6.42629 stream
2014-7-5 0 lake
2014-7-6 16844.9 drain
2014-7-6 937381 overland
2014-7-6 6.99805 stream
2014-7-6 0 lake
2014-7-7 16020.6 drain
2014-7-7 929097 overland
2014-7-7 6.38573 stream
2014-7-7 0 lake
2014-7-8 21625.6 drain
2014-7-8 954458 overland
2014-7-8 6.72238 stream
2014-7-8 0 lake
2014-7-9 17407.7 drain
2014-7-9 938909 overland
2014-7-9 6.81609 stream
2014-7-9 0 lake
2014-7-10 16095.1 drain
2014-7-10 931100 overland
2014-7-10 6.47886 stream
2014-7-10 0 lake
2014-7-11 16088.4 drain
2014-7-11 931775 overland
2014-7-11 7.03666 stream
2014-7-11 0 lake
2014-7-12 16078.2 drain
2014-7-12 946965 overland
2014-7-12 6.6625 stream
2014-7-12 0 lake
2014-7-13 16142.9 drain
2014-7-13 939072 overland
2014-7-13 6.35307 stream
2014-7-13 0 lake
2014-7-14 16240.9 drain
2014-7-14 950693 overland
2014-7-14 6.77639 stream
2014-7-14 0 lake
2014-7-15 21329.1 drain
2014-7-15 966026 overland
2014-7-15 6.41906 stream
2014-7-15 0 lake
2014-7-16 16323.9 drain
2014-7-16 947219 overland
2014-7-16 6.81891 stream
2014-7-16 0 lake
2014-7-17 16226.4 drain
2014-7-17 943837 overland
2014-7-17 6.91847 stream
2014-7-17 0 lake
2014-7-18 18567.3 drain
2014-7-18 959912 overland
2014-7-18 6.53216 stream
2014-7-18 0 lake
2014-7-19 16313.8 drain
2014-7-19 953244 overland
2014-7-19 6.66378 stream
2014-7-19 0 lake
2014-7-20 16260.8 drain
2014-7-20 951942 overland
2014-7-20 6.67497 stream
2014-7-20 0 lake
2014-7-21 16264.5 drain
2014-7-21 958044 overland
2014-7-21 6.68394 stream
2014-7-21 0 lake
2014-7-22 16294.4 drain
2014-7-22 959773 overland
2014-7-22 6.68312 stream
2014-7-22 0 lake
2014-7-23 16387 drain
2014-7-23 952201 overland
2014-7-23 6.45358 stream
2014-7-23 0 lake
2014-7-24 16345.1 drain
2014-7-24 967930 overland
2014-7-24 7.00572 stream
2014-7-24 0 lake
2014-7-25 20273.3 drain
2014-7-25 977653 overland
2014-7-25 6.69676 stream
2014-7-25 0 lake
2014-7-26 16419.4 drain
2014-7-26 965310 overland
2014-7-26 6.59109 stream
2014-7-26 0 lake
2014-7-27 16673.9 drain
2014-7-27 964784 overland
2014-7-27 6.59097 stream
2014-7-27 0 lake
2014-7-28 19160.6 drain
2014-7-28 971663 overland
2014-7-28 6.68116 stream
2014-7-28 0 lake
2014-7-29 16587.5 drain
2014-7-29 963208 overland
2014-7-29 6.92221 stream
2014-7-29 0 lake
2014-7-30 16536.6 drain
2014-7-30 979042 overland
2014-7-30 6.60881 stream
2014-7-30 0 lake
2014-7-31 16602.8 drain
2014-7-31 970830 overland
2014-7-31 7.13358 stream
2014-7-31 0 lake
2014-8-1 16562.4 drain
2014-8-1 982269 overland
2014-8-1 6.76272 stream
2014-8-1 0 lake
2014-8-2 17170.3 drain
2014-8-2 984051 overland
2014-8-2 6.64302 stream
2014-8-2 0 lake
2014-8-3 17511.7 drain
2014-8-3 981045 overland
2014-8-3 6.81277 stream
2014-8-3 0 lake
2014-8-4 24735.3 drain
2014-8-4 998297 overland
2014-8-4 6.60423 stream
2014-8-4 0 lake
2014-8-5 22743.6 drain
2014-8-5 997595 overland
2014-8-5 6.60788 stream
2014-8-5 0 lake
2014-8-6 16708.3 drain
2014-8-6 973838 overland
2014-8-6 6.68966 stream
2014-8-6 0 lake
2014-8-7 16689.2 drain
2014-8-7 979908 overland
2014-8-7 6.45279 stream
2014-8-7 0 lake
2014-8-8 16768.5 drain
2014-8-8 989661 overland
2014-8-8 6.92222 stream
2014-8-8 0 lake
2014-8-9 16773 drain
2014-8-9 991112 overland
2014-8-9 6.77752 stream
2014-8-9 0 lake
2014-8-10 20692.8 drain
2014-8-10 1.00068e+06 overland
2014-8-10 6.92845 stream
2014-8-10 0 lake
2014-8-11 20462.3 drain
2014-8-11 1.00094e+06 overland
2014-8-11 6.98184 stream
2014-8-11 0 lake
2014-8-12 29079.5 drain
2014-8-12 1.02159e+06 overland
2014-8-12 6.62662 stream
2014-8-12 0 lake
2014-8-13 23642.9 drain
2014-8-13 1.01169e+06 overland
2014-8-13 6.66301 stream
2014-8-13 0 lake
2014-8-14 27622.8 drain
2014-8-14 1.01898e+06 overland
2014-8-14 6.50642 stream
2014-8-14 0 lake
2014-8-15 19391 drain
2014-8-15 992291 overland
2014-8-15 6.84387 stream
2014-8-15 0 lake
2014-8-16 18670.5 drain
2014-8-16 994041 overland
2014-8-16 6.60691 stream
2014-8-16 0 lake
2014-8-17 18033.9 drain
2014-8-17 1.00578e+06 overland
2014-8-17 6.55529 stream
2014-8-17 0 lake
2014-8-18 17732.4 drain
2014-8-18 1.00094e+06 overland
2014-8-18 6.94002 stream
2014-8-18 0 lake
2014-8-19 18716.2 drain
2014-8-19 1.00435e+06 overland
2014-8-19 6.64375 stream
2014-8-19 0 lake
2014-8-20 17352.3 drain
2014-8-20 1.01097e+06 overland
2014-8-20 6.78824 stream
2014-8-20 0 lake
2014-8-21 19497.2 drain
2014-8-21 1.0195e+06 overland
2014-8-21 6.98383 stream
2014-8-21 0 lake
2014-8-22 18262.2 drain
2014-8-22 1.01385e+06 overland
2014-8-22 6.74294 stream
2014-8-22 0 lake
2014-8-23 19505.3 drain
2014-8-23 1.018e+06 overland
2014-8-23 6.852 stream
2014-8-23 0 lake
2014-8-24 21738.6 drain
2014-8-24 1.03097e+06 overland
2014-8-24 6.68741 stream
2014-8-24 0 lake
2014-8-25 17097 drain
2014-8-25 1.01325e+06 overland
2014-8-25 6.74504 stream
2014-8-25 0 lake
2014-8-26 19013.8 drain
2014-8-26 1.01858e+06 overland
2014-8-26 6.43996 stream
2014-8-26 0 lake
2014-8-27 17202.8 drain
2014-8-27 1.02184e+06 overland
2014-8-27 6.76017 stream
2014-8-27 0 lake
2014-8-28 17085.8 drain
2014-8-28 1.01959e+06 overland
2014-8-28 6.93811 stream
2014-8-28 0 lake
2014-8-29 17188.3 drain
2014-8-29 1.0267e+06 overland
2014-8-29 6.93726 stream
2014-8-29 0 lake
2014-8-30 17136.1 drain
2014-8-30 1.0289e+06 overland
2014-8-30 6.86806 stream
2014-8-30 0 lake
2014-8-31 18938.1 drain
2014-8-31 1.03049e+06 overland
2014-8-31 6.89809 stream
2014-8-31 0 lake
2014-9-1 17160.3 drain
2014-9-1 1.03144e+06 overland
2014-9-1 6.80602 stream
2014-9-1 0 lake
2014-9-2 17201.7 drain
2014-9-2 1.03284e+06 overland
2014-9-2 6.64071 stream
2014-9-2 0 lake
2014-9-3 17213.6 drain
2014-9-3 1.03523e+06 overland
2014-9-3 6.80508 stream
2014-9-3 0 lake
2014-9-4 17286.1 drain
2014-9-4 1.03663e+06 overland
2014-9-4 6.88784 stream
2014-9-4 0 lake
2014-9-5 17279.9 drain
2014-9-5 1.03828e+06 overland
2014-9-5 6.65066 stream
2014-9-5 0 lake
2014-9-6 17279 drain
2014-9-6 1.04019e+06 overland
2014-9-6 6.91056 stream
2014-9-6 0 lake
2014-9-7 17328.3 drain
2014-9-7 1.04195e+06 overland
2014-9-7 6.83045 stream
2014-9-7 0 lake
2014-9-8 23388 drain
2014-9-8 1.05955e+06 overland
2014-9-8 7.00508 stream
2014-9-8 0 lake
2014-9-9 21376.4 drain
2014-9-9 1.05585e+06 overland
2014-9-9 6.66258 stream
2014-9-9 0 lake
2014-9-10 23499.9 drain
2014-9-10 1.06e+06 overland
2014-9-10 7.09929 stream
2014-9-10 0 lake
2014-9-11 19717.3 drain
2014-9-11 1.04749e+06 overland
2014-9-11 6.97058 stream
2014-9-11 0 lake
2014-9-12 19597.9 drain
2014-9-12 1.04497e+06 overland
2014-9-12 6.81265 stream
2014-9-12 0 lake
2014-9-13 19364.2 drain
2014-9-13 1.05301e+06 overland
2014-9-13 6.95551 stream
2014-9-13 0 lake
2014-9-14 19016.7 drain
2014-9-14 1.04959e+06 overland
2014-9-14 6.63062 stream
2014-9-14 0 lake
2014-9-15 18754.2 drain
2014-9-15 1.05775e+06 overland
2014-9-15 6.88256 stream
2014-9-15 0 lake
2014-9-16 18438.9 drain
2014-9-16 1.06221e+06 overland
2014-9-16 6.81592 stream
2014-9-16 0 lake
2014-9-17 18337.8 drain
2014-9-17 1.05981e+06 overland
2014-9-17 6.95696 stream
2014-9-17 0 lake
2014-9-18 18136.6 drain
2014-9-18 1.06169e+06 overland
2014-9-18 6.88237 stream
2014-9-18 0 lake
2014-9-19 17979.3 drain
2014-9-19 1.06309e+06 overland
2014-9-19 6.56902 stream
2014-9-19 0 lake
2014-9-20 17883.1 drain
2014-9-20 1.06511e+06 overland
2014-9-20 7.2589 stream
2014-9-20 0 lake
2014-9-21 22841.6 drain
2014-9-21 1.0774e+06 overland
2014-9-21 6.84065 stream
2014-9-21 0 lake
2014-9-22 20165.6 drain
2014-9-22 1.07157e+06 overland
2014-9-22 6.97823 stream
2014-9-22 0 lake
2014-9-23 19818.6 drain
2014-9-23 1.06133e+06 overland
2014-9-23 6.80783 stream
2014-9-23 0 lake
2014-9-24 19596.4 drain
2014-9-24 1.06911e+06 overland
2014-9-24 6.87238 stream
2014-9-24 0 lake
2014-9-25 21681.2 drain
2014-9-25 1.07877e+06 overland
2014-9-25 6.72866 stream
2014-9-25 0 lake
2014-9-26 19826.7 drain
2014-9-26 1.07859e+06 overland
2014-9-26 6.96146 stream
2014-9-26 0 lake
2014-9-27 19590.5 drain
2014-9-27 1.07218e+06 overland
2014-9-27 6.99793 stream
2014-9-27 0 lake
2014-9-28 19231.4 drain
2014-9-28 1.0755e+06 overland
2014-9-28 6.9319 stream
2014-9-28 0 lake
2014-9-29 18965 drain
2014-9-29 1.08043e+06 overland
2014-9-29 6.75579 stream
2014-9-29 0 lake
2014-9-30 18649.6 drain
2014-9-30 1.08233e+06 overland
2014-9-30 6.73617 stream
2014-9-30 0 lake
2014-10-1 18494.5 drain
2014-10-1 1.08405e+06 overland
2014-10-1 7.16673 stream
2014-10-1 0 lake
2014-10-2 25956.2 drain
2014-10-2 1.0979e+06 overland
2014-10-2 6.51832 stream
2014-10-2 0 lake
