date value parameter land_use
2015-7-25 0 EHD loc1
2015-7-25 0 SD loc1
2015-7-25 0 G loc1
2015-7-25 -nan theta_EHD loc1
2015-7-25 0 sw_EHD loc1
2015-7-25 -nan theta_soil loc1
2015-7-25 275.066 dsc loc1
2015-7-26 8.35 infil2 loc3
2015-7-26 6.57828 Qd loc3
2015-7-26 8.35 infil loc3
2015-7-26 0 toDistribute loc3
2015-7-26 8.35 dailySurplus loc3
2015-7-26 225 availablePoreDepth loc3
2015-7-26 500 EHD loc3
2015-7-26 863.342 SD loc3
2015-7-26 -1.35677 G loc3
2015-7-26 0.45 theta_EHD loc3
2015-7-26 225 sw_EHD loc3
2015-7-26 0.45254 theta_soil loc3
2015-7-26 0 dsc loc3
2015-7-26 0 infil2 loc2
2015-7-26 8.35 infil loc2
2015-7-26 0 toDistribute loc2
2015-7-26 8.35 dailySurplus loc2
2015-7-26 100 availablePoreDepth loc2
2015-7-26 250 EHD loc2
2015-7-26 5311.86 SD loc2
2015-7-26 -5.56186 G loc2
2015-7-26 0.1334 theta_EHD loc2
2015-7-26 33.35 sw_EHD loc2
2015-7-26 0.250137 theta_soil loc2
2015-7-26 0 dsc loc2
2015-7-26 0 infil2 loc1
2015-7-26 0 infil loc1
2015-7-26 0 toDistribute loc1
2015-7-26 281.879 dailySurplus loc1
2015-7-26 0 availablePoreDepth loc1
2015-7-26 0 EHD loc1
2015-7-26 0 SD loc1
2015-7-26 0 G loc1
2015-7-26 -nan theta_EHD loc1
2015-7-26 0 sw_EHD loc1
2015-7-26 -nan theta_soil loc1
2015-7-26 282.05 dsc loc1
2015-7-27 14.87 infil2 loc3
2015-7-27 13.0494 Qd loc3
2015-7-27 14.87 infil loc3
2015-7-27 0 toDistribute loc3
2015-7-27 14.87 dailySurplus loc3
2015-7-27 225 availablePoreDepth loc3
2015-7-27 500 EHD loc3
2015-7-27 862.595 SD loc3
2015-7-27 -1.34955 G loc3
2015-7-27 0.45 theta_EHD loc3
2015-7-27 225 sw_EHD loc3
2015-7-27 0.455043 theta_soil loc3
2015-7-27 0 dsc loc3
2015-7-27 0 infil2 loc2
2015-7-27 10.7236 infil loc2
2015-7-27 0 toDistribute loc2
2015-7-27 10.7236 dailySurplus loc2
2015-7-27 95.7964 availablePoreDepth loc2
2015-7-27 250 EHD loc2
2015-7-27 5313.61 SD loc2
2015-7-27 -5.56361 G loc2
2015-7-27 0.159709 theta_EHD loc2
2015-7-27 39.9273 sw_EHD loc2
2015-7-27 0.250054 theta_soil loc2
2015-7-27 0 dsc loc2
2015-7-27 0 infil2 loc1
2015-7-27 0 infil loc1
2015-7-27 0 toDistribute loc1
2015-7-27 287.018 dailySurplus loc1
2015-7-27 0 availablePoreDepth loc1
2015-7-27 0 EHD loc1
2015-7-27 0 SD loc1
2015-7-27 0 G loc1
2015-7-27 -nan theta_EHD loc1
2015-7-27 0 sw_EHD loc1
2015-7-27 -nan theta_soil loc1
2015-7-27 287.19 dsc loc1
2015-7-28 5.79 infil2 loc3
2015-7-28 7.88295 Qd loc3
2015-7-28 5.79 infil loc3
2015-7-28 0 toDistribute loc3
2015-7-28 5.79 dailySurplus loc3
2015-7-28 225 availablePoreDepth loc3
2015-7-28 500 EHD loc3
2015-7-28 861.771 SD loc3
2015-7-28 -1.35389 G loc3
2015-7-28 0.45 theta_EHD loc3
2015-7-28 225 sw_EHD loc3
2015-7-28 0.453049 theta_soil loc3
2015-7-28 0 dsc loc3
2015-7-28 0 infil2 loc2
2015-7-28 1.30896 infil loc2
2015-7-28 0 toDistribute loc2
2015-7-28 1.30896 dailySurplus loc2
2015-7-28 89.5538 availablePoreDepth loc2
2015-7-28 250 EHD loc2
2015-7-28 5315.37 SD loc2
2015-7-28 -5.56537 G loc2
2015-7-28 0.147021 theta_EHD loc2
2015-7-28 36.7552 sw_EHD loc2
2015-7-28 0.249972 theta_soil loc2
2015-7-28 0 dsc loc2
2015-7-28 0 infil2 loc1
2015-7-28 0 infil loc1
2015-7-28 0 toDistribute loc1
2015-7-28 276.55 dailySurplus loc1
2015-7-28 0 availablePoreDepth loc1
2015-7-28 0 EHD loc1
2015-7-28 0 SD loc1
2015-7-28 0 G loc1
2015-7-28 -nan theta_EHD loc1
2015-7-28 0 sw_EHD loc1
2015-7-28 -nan theta_soil loc1
2015-7-28 276.721 dsc loc1
2015-7-29 3.03 infil2 loc3
2015-7-29 4.55739 Qd loc3
2015-7-29 3.03 infil loc3
2015-7-29 0 toDistribute loc3
2015-7-29 3.03 dailySurplus loc3
2015-7-29 225 availablePoreDepth loc3
2015-7-29 500 EHD loc3
2015-7-29 860.84 SD loc3
2015-7-29 -1.35629 G loc3
2015-7-29 0.45 theta_EHD loc3
2015-7-29 225 sw_EHD loc3
2015-7-29 0.451765 theta_soil loc3
2015-7-29 0 dsc loc3
2015-7-29 0 infil2 loc2
2015-7-29 0 infil loc2
2015-7-29 0 toDistribute loc2
2015-7-29 0 dailySurplus loc2
2015-7-29 92.6789 availablePoreDepth loc2
2015-7-29 250 EHD loc2
2015-7-29 5317.12 SD loc2
2015-7-29 -5.56712 G loc2
2015-7-29 0.129284 theta_EHD loc2
2015-7-29 32.3211 sw_EHD loc2
2015-7-29 0.249889 theta_soil loc2
2015-7-29 0 dsc loc2
2015-7-29 0 infil2 loc1
2015-7-29 0 infil loc1
2015-7-29 0 toDistribute loc1
2015-7-29 272.302 dailySurplus loc1
2015-7-29 0 availablePoreDepth loc1
2015-7-29 0 EHD loc1
2015-7-29 0 SD loc1
2015-7-29 0 G loc1
2015-7-29 -nan theta_EHD loc1
2015-7-29 0 sw_EHD loc1
2015-7-29 -nan theta_soil loc1
2015-7-29 272.473 dsc loc1
2015-7-30 7.48 infil2 loc3
2015-7-30 7.36731 Qd loc3
2015-7-30 7.48 infil loc3
2015-7-30 0 toDistribute loc3
2015-7-30 7.48 dailySurplus loc3
2015-7-30 225 availablePoreDepth loc3
2015-7-30 500 EHD loc3
2015-7-30 859.009 SD loc3
2015-7-30 -1.35164 G loc3
2015-7-30 0.45 theta_EHD loc3
2015-7-30 225 sw_EHD loc3
2015-7-30 0.452859 theta_soil loc3
2015-7-30 0 dsc loc3
2015-7-30 0 infil2 loc2
2015-7-30 3.1347 infil loc2
2015-7-30 0 toDistribute loc2
2015-7-30 3.1347 dailySurplus loc2
2015-7-30 97.0242 availablePoreDepth loc2
2015-7-30 250 EHD loc2
2015-7-30 5318.86 SD loc2
2015-7-30 -5.56886 G loc2
2015-7-30 0.124442 theta_EHD loc2
2015-7-30 31.1105 sw_EHD loc2
2015-7-30 0.249807 theta_soil loc2
2015-7-30 0 dsc loc2
2015-7-30 0 infil2 loc1
2015-7-30 0 infil loc1
2015-7-30 0 toDistribute loc1
2015-7-30 275.157 dailySurplus loc1
2015-7-30 0 availablePoreDepth loc1
2015-7-30 0 EHD loc1
2015-7-30 0 SD loc1
2015-7-30 0 G loc1
2015-7-30 -nan theta_EHD loc1
2015-7-30 0 sw_EHD loc1
2015-7-30 -nan theta_soil loc1
2015-7-30 275.329 dsc loc1
2015-7-31 0 infil2 loc3
2015-7-31 2.31046 Qd loc3
2015-7-31 0.04 infil loc3
2015-7-31 0 toDistribute loc3
2015-7-31 0.04 dailySurplus loc3
2015-7-31 225 availablePoreDepth loc3
2015-7-31 500 EHD loc3
2015-7-31 857.62 SD loc3
2015-7-31 -1.35531 G loc3
2015-7-31 0.45008 theta_EHD loc3
2015-7-31 225.04 sw_EHD loc3
2015-7-31 0.450898 theta_soil loc3
2015-7-31 0 dsc loc3
2015-7-31 0 infil2 loc2
2015-7-31 0 infil loc2
2015-7-31 0 toDistribute loc2
2015-7-31 0 dailySurplus loc2
2015-7-31 98.5577 availablePoreDepth loc2
2015-7-31 250 EHD loc2
2015-7-31 5320.6 SD loc2
2015-7-31 -5.5706 G loc2
2015-7-31 0.105769 theta_EHD loc2
2015-7-31 26.4423 sw_EHD loc2
2015-7-31 0.249726 theta_soil loc2
2015-7-31 0 dsc loc2
2015-7-31 0 infil2 loc1
2015-7-31 0 infil loc1
2015-7-31 0 toDistribute loc1
2015-7-31 266.031 dailySurplus loc1
2015-7-31 0 availablePoreDepth loc1
2015-7-31 0 EHD loc1
2015-7-31 0 SD loc1
2015-7-31 0 G loc1
2015-7-31 -nan theta_EHD loc1
2015-7-31 0 sw_EHD loc1
2015-7-31 -nan theta_soil loc1
2015-7-31 266.203 dsc loc1
2015-8-1 0 infil2 loc3
2015-8-1 0.848005 Qd loc3
2015-8-1 0 infil loc3
2015-8-1 0 toDistribute loc3
2015-8-1 0 dailySurplus loc3
2015-8-1 224.96 availablePoreDepth loc3
2015-8-1 500 EHD loc3
2015-8-1 856.819 SD loc3
2015-8-1 -1.35597 G loc3
2015-8-1 0.45008 theta_EHD loc3
2015-8-1 225.04 sw_EHD loc3
2015-8-1 0.45033 theta_soil loc3
2015-8-1 0 dsc loc3
2015-8-1 0 infil2 loc2
2015-8-1 0 infil loc2
2015-8-1 0 toDistribute loc2
2015-8-1 0 dailySurplus loc2
2015-8-1 100 availablePoreDepth loc2
2015-8-1 250 EHD loc2
2015-8-1 5322.33 SD loc2
2015-8-1 -5.57233 G loc2
2015-8-1 0.1 theta_EHD loc2
2015-8-1 25 sw_EHD loc2
2015-8-1 0.249645 theta_soil loc2
2015-8-1 0 dsc loc2
2015-8-1 0 infil2 loc1
2015-8-1 0 infil loc1
2015-8-1 0 toDistribute loc1
2015-8-1 264.191 dailySurplus loc1
2015-8-1 0 availablePoreDepth loc1
2015-8-1 0 EHD loc1
2015-8-1 0 SD loc1
2015-8-1 0 G loc1
2015-8-1 -nan theta_EHD loc1
2015-8-1 0 sw_EHD loc1
2015-8-1 -nan theta_soil loc1
2015-8-1 264.362 dsc loc1
2015-8-2 6.03001 infil2 loc3
2015-8-2 4.90961 Qd loc3
2015-8-2 5.99 infil loc3
2015-8-2 0 toDistribute loc3
2015-8-2 5.99 dailySurplus loc3
2015-8-2 224.96 availablePoreDepth loc3
2015-8-2 500 EHD loc3
2015-8-2 856.3 SD loc3
2015-8-2 -1.35139 G loc3
2015-8-2 0.45 theta_EHD loc3
2015-8-2 225 sw_EHD loc3
2015-8-2 0.451911 theta_soil loc3
2015-8-2 0 dsc loc3
2015-8-2 0 infil2 loc2
2015-8-2 5.99 infil loc2
2015-8-2 0 toDistribute loc2
2015-8-2 5.99 dailySurplus loc2
2015-8-2 100 availablePoreDepth loc2
2015-8-2 250 EHD loc2
2015-8-2 5324.04 SD loc2
2015-8-2 -5.57404 G loc2
2015-8-2 0.12396 theta_EHD loc2
2015-8-2 30.99 sw_EHD loc2
2015-8-2 0.249564 theta_soil loc2
2015-8-2 0 dsc loc2
2015-8-2 0 infil2 loc1
2015-8-2 0 infil loc1
2015-8-2 0 toDistribute loc1
2015-8-2 268.296 dailySurplus loc1
2015-8-2 0 availablePoreDepth loc1
2015-8-2 0 EHD loc1
2015-8-2 0 SD loc1
2015-8-2 0 G loc1
2015-8-2 -nan theta_EHD loc1
2015-8-2 0 sw_EHD loc1
2015-8-2 -nan theta_soil loc1
2015-8-2 268.468 dsc loc1
2015-8-3 0 infil2 loc3
2015-8-3 1.36899 Qd loc3
2015-8-3 0.02 infil loc3
2015-8-3 0 toDistribute loc3
2015-8-3 0.02 dailySurplus loc3
2015-8-3 225 availablePoreDepth loc3
2015-8-3 500 EHD loc3
2015-8-3 855.881 SD loc3
2015-8-3 -1.35452 G loc3
2015-8-3 0.45004 theta_EHD loc3
2015-8-3 225.02 sw_EHD loc3
2015-8-3 0.450533 theta_soil loc3
2015-8-3 0 dsc loc3
2015-8-3 0 infil2 loc2
2015-8-3 0 infil loc2
2015-8-3 0 toDistribute loc2
2015-8-3 0 dailySurplus loc2
2015-8-3 98.3018 availablePoreDepth loc2
2015-8-3 250 EHD loc2
2015-8-3 5325.77 SD loc2
2015-8-3 -5.57577 G loc2
2015-8-3 0.106793 theta_EHD loc2
2015-8-3 26.6982 sw_EHD loc2
2015-8-3 0.249483 theta_soil loc2
2015-8-3 0 dsc loc2
2015-8-3 0 infil2 loc1
2015-8-3 0 infil loc1
2015-8-3 0 toDistribute loc1
2015-8-3 260.35 dailySurplus loc1
2015-8-3 0 availablePoreDepth loc1
2015-8-3 0 EHD loc1
2015-8-3 0 SD loc1
2015-8-3 0 G loc1
2015-8-3 -nan theta_EHD loc1
2015-8-3 0 sw_EHD loc1
2015-8-3 -nan theta_soil loc1
2015-8-3 260.522 dsc loc1
2015-8-4 0 infil2 loc3
2015-8-4 0.849542 Qd loc3
2015-8-4 0 infil loc3
2015-8-4 0 toDistribute loc3
2015-8-4 0 dailySurplus loc3
2015-8-4 224.98 availablePoreDepth loc3
2015-8-4 500 EHD loc3
2015-8-4 854.378 SD loc3
2015-8-4 -1.35353 G loc3
2015-8-4 0.45004 theta_EHD loc3
2015-8-4 225.02 sw_EHD loc3
2015-8-4 0.450331 theta_soil loc3
2015-8-4 0 dsc loc3
2015-8-4 0 infil2 loc2
2015-8-4 0 infil loc2
2015-8-4 0 toDistribute loc2
2015-8-4 0 dailySurplus loc2
2015-8-4 100 availablePoreDepth loc2
2015-8-4 250 EHD loc2
2015-8-4 5327.49 SD loc2
2015-8-4 -5.57749 G loc2
2015-8-4 0.1 theta_EHD loc2
2015-8-4 25 sw_EHD loc2
2015-8-4 0.249403 theta_soil loc2
2015-8-4 0 dsc loc2
2015-8-4 0 infil2 loc1
2015-8-4 0 infil loc1
2015-8-4 0 toDistribute loc1
2015-8-4 258.278 dailySurplus loc1
2015-8-4 0 availablePoreDepth loc1
2015-8-4 0 EHD loc1
2015-8-4 0 SD loc1
2015-8-4 0 G loc1
2015-8-4 -nan theta_EHD loc1
2015-8-4 0 sw_EHD loc1
2015-8-4 -nan theta_soil loc1
2015-8-4 258.449 dsc loc1
2015-8-5 38.44 infil2 loc3
2015-8-5 29.1866 Qd loc3
2015-8-5 38.42 infil loc3
2015-8-5 0 toDistribute loc3
2015-8-5 38.42 dailySurplus loc3
2015-8-5 224.98 availablePoreDepth loc3
2015-8-5 500 EHD loc3
2015-8-5 853.95 SD loc3
2015-8-5 -1.32476 G loc3
2015-8-5 0.45 theta_EHD loc3
2015-8-5 225 sw_EHD loc3
2015-8-5 0.461393 theta_soil loc3
2015-8-5 0 dsc loc3
2015-8-5 0 infil2 loc2
2015-8-5 38.42 infil loc2
2015-8-5 0 toDistribute loc2
2015-8-5 38.42 dailySurplus loc2
2015-8-5 100 availablePoreDepth loc2
2015-8-5 250 EHD loc2
2015-8-5 5329.22 SD loc2
2015-8-5 -5.57922 G loc2
2015-8-5 0.25368 theta_EHD loc2
2015-8-5 63.42 sw_EHD loc2
2015-8-5 0.249322 theta_soil loc2
2015-8-5 0 dsc loc2
2015-8-5 0 infil2 loc1
2015-8-5 0 infil loc1
2015-8-5 0 toDistribute loc1
2015-8-5 294.554 dailySurplus loc1
2015-8-5 0 availablePoreDepth loc1
2015-8-5 0 EHD loc1
2015-8-5 0 SD loc1
2015-8-5 0 G loc1
2015-8-5 -nan theta_EHD loc1
2015-8-5 0 sw_EHD loc1
2015-8-5 -nan theta_soil loc1
2015-8-5 294.725 dsc loc1
2015-8-6 0 infil2 loc3
2015-8-6 7.57472 Qd loc3
2015-8-6 0.32 infil loc3
2015-8-6 0 toDistribute loc3
2015-8-6 0.32 dailySurplus loc3
2015-8-6 225 availablePoreDepth loc3
2015-8-6 500 EHD loc3
2015-8-6 853.126 SD loc3
2015-8-6 -1.34555 G loc3
2015-8-6 0.45064 theta_EHD loc3
2015-8-6 225.32 sw_EHD loc3
2015-8-6 0.45296 theta_soil loc3
2015-8-6 0 dsc loc3
2015-8-6 0 infil2 loc2
2015-8-6 0 infil loc2
2015-8-6 0 toDistribute loc2
2015-8-6 0 dailySurplus loc2
2015-8-6 66.2214 availablePoreDepth loc2
2015-8-6 250 EHD loc2
2015-8-6 5330.96 SD loc2
2015-8-6 -5.58096 G loc2
2015-8-6 0.235114 theta_EHD loc2
2015-8-6 58.7786 sw_EHD loc2
2015-8-6 0.249241 theta_soil loc2
2015-8-6 0 dsc loc2
2015-8-6 0 infil2 loc1
2015-8-6 0 infil loc1
2015-8-6 0 toDistribute loc1
2015-8-6 254.249 dailySurplus loc1
2015-8-6 0 availablePoreDepth loc1
2015-8-6 0 EHD loc1
2015-8-6 0 SD loc1
2015-8-6 0 G loc1
2015-8-6 -nan theta_EHD loc1
2015-8-6 0 sw_EHD loc1
2015-8-6 -nan theta_soil loc1
2015-8-6 254.421 dsc loc1
2015-8-7 0 infil2 loc3
2015-8-7 2.72794 Qd loc3
2015-8-7 1.07 infil loc3
2015-8-7 0 toDistribute loc3
2015-8-7 1.07 dailySurplus loc3
2015-8-7 224.68 availablePoreDepth loc3
2015-8-7 500 EHD loc3
2015-8-7 850.655 SD loc3
2015-8-7 -1.34792 G loc3
2015-8-7 0.45278 theta_EHD loc3
2015-8-7 226.39 sw_EHD loc3
2015-8-7 0.451069 theta_soil loc3
2015-8-7 0 dsc loc3
2015-8-7 0 infil2 loc2
2015-8-7 0 infil loc2
2015-8-7 0 toDistribute loc2
2015-8-7 0 dailySurplus loc2
2015-8-7 70.7161 availablePoreDepth loc2
2015-8-7 250 EHD loc2
2015-8-7 5332.68 SD loc2
2015-8-7 -5.58268 G loc2
2015-8-7 0.217135 theta_EHD loc2
2015-8-7 54.2839 sw_EHD loc2
2015-8-7 0.24916 theta_soil loc2
2015-8-7 0 dsc loc2
2015-8-7 0 infil2 loc1
2015-8-7 0 infil loc1
2015-8-7 0 toDistribute loc1
2015-8-7 252.726 dailySurplus loc1
2015-8-7 0 availablePoreDepth loc1
2015-8-7 0 EHD loc1
2015-8-7 0 SD loc1
2015-8-7 0 G loc1
2015-8-7 -nan theta_EHD loc1
2015-8-7 0 sw_EHD loc1
2015-8-7 -nan theta_soil loc1
2015-8-7 252.897 dsc loc1
2015-8-8 18.46 infil2 loc3
2015-8-8 15.0033 Qd loc3
2015-8-8 17.07 infil loc3
2015-8-8 0 toDistribute loc3
2015-8-8 17.07 dailySurplus loc3
2015-8-8 223.61 availablePoreDepth loc3
2015-8-8 500 EHD loc3
2015-8-8 849.243 SD loc3
2015-8-8 -1.33424 G loc3
2015-8-8 0.45 theta_EHD loc3
2015-8-8 225 sw_EHD loc3
2015-8-8 0.455889 theta_soil loc3
2015-8-8 0 dsc loc3
2015-8-8 0 infil2 loc2
2015-8-8 12.4454 infil loc2
2015-8-8 0 toDistribute loc2
2015-8-8 12.4454 dailySurplus loc2
2015-8-8 75.3408 availablePoreDepth loc2
2015-8-8 250 EHD loc2
2015-8-8 5334.41 SD loc2
2015-8-8 -5.58441 G loc2
2015-8-8 0.248418 theta_EHD loc2
2015-8-8 62.1046 sw_EHD loc2
2015-8-8 0.249079 theta_soil loc2
2015-8-8 0 dsc loc2
2015-8-8 0 infil2 loc1
2015-8-8 0 infil loc1
2015-8-8 0 toDistribute loc1
2015-8-8 266.406 dailySurplus loc1
2015-8-8 0 availablePoreDepth loc1
2015-8-8 0 EHD loc1
2015-8-8 0 SD loc1
2015-8-8 0 G loc1
2015-8-8 -nan theta_EHD loc1
2015-8-8 0 sw_EHD loc1
2015-8-8 -nan theta_soil loc1
2015-8-8 266.578 dsc loc1
2015-8-9 0 infil2 loc3
2015-8-9 4.01607 Qd loc3
2015-8-9 0.02 infil loc3
2015-8-9 0 toDistribute loc3
2015-8-9 0.02 dailySurplus loc3
2015-8-9 225 availablePoreDepth loc3
2015-8-9 500 EHD loc3
2015-8-9 848.457 SD loc3
2015-8-9 -1.34444 G loc3
2015-8-9 0.45004 theta_EHD loc3
2015-8-9 225.02 sw_EHD loc3
2015-8-9 0.451578 theta_soil loc3
2015-8-9 0 dsc loc3
2015-8-9 0 infil2 loc2
2015-8-9 0 infil loc2
2015-8-9 0 toDistribute loc2
2015-8-9 0 dailySurplus loc2
2015-8-9 67.4965 availablePoreDepth loc2
2015-8-9 250 EHD loc2
2015-8-9 5336.14 SD loc2
2015-8-9 -5.58614 G loc2
2015-8-9 0.230014 theta_EHD loc2
2015-8-9 57.5035 sw_EHD loc2
2015-8-9 0.248999 theta_soil loc2
2015-8-9 0 dsc loc2
2015-8-9 0 infil2 loc1
2015-8-9 0 infil loc1
2015-8-9 0 toDistribute loc1
2015-8-9 246.961 dailySurplus loc1
2015-8-9 0 availablePoreDepth loc1
2015-8-9 0 EHD loc1
2015-8-9 0 SD loc1
2015-8-9 0 G loc1
2015-8-9 -nan theta_EHD loc1
2015-8-9 0 sw_EHD loc1
2015-8-9 -nan theta_soil loc1
2015-8-9 247.132 dsc loc1
2015-8-10 0 infil2 loc3
2015-8-10 1.4649 Qd loc3
2015-8-10 0.03 infil loc3
2015-8-10 0 toDistribute loc3
2015-8-10 0.03 dailySurplus loc3
2015-8-10 224.98 availablePoreDepth loc3
2015-8-10 500 EHD loc3
2015-8-10 847.092 SD loc3
2015-8-10 -1.34563 G loc3
2015-8-10 0.4501 theta_EHD loc3
2015-8-10 225.05 sw_EHD loc3
2015-8-10 0.450576 theta_soil loc3
2015-8-10 0 dsc loc3
2015-8-10 0 infil2 loc2
2015-8-10 0 infil loc2
2015-8-10 0 toDistribute loc2
2015-8-10 0 dailySurplus loc2
2015-8-10 72.0807 availablePoreDepth loc2
2015-8-10 250 EHD loc2
2015-8-10 5337.86 SD loc2
2015-8-10 -5.58786 G loc2
2015-8-10 0.211677 theta_EHD loc2
2015-8-10 52.9193 sw_EHD loc2
2015-8-10 0.248918 theta_soil loc2
2015-8-10 0 dsc loc2
2015-8-10 0 infil2 loc1
2015-8-10 0 infil loc1
2015-8-10 0 toDistribute loc1
2015-8-10 244.514 dailySurplus loc1
2015-8-10 0 availablePoreDepth loc1
2015-8-10 0 EHD loc1
2015-8-10 0 SD loc1
2015-8-10 0 G loc1
2015-8-10 -nan theta_EHD loc1
2015-8-10 0 sw_EHD loc1
2015-8-10 -nan theta_soil loc1
2015-8-10 244.685 dsc loc1
2015-8-11 0 infil2 loc3
2015-8-11 0.690665 Qd loc3
2015-8-11 0 infil loc3
2015-8-11 0 toDistribute loc3
2015-8-11 0 dailySurplus loc3
2015-8-11 224.95 availablePoreDepth loc3
2015-8-11 500 EHD loc3
2015-8-11 846.13 SD loc3
2015-8-11 -1.34544 G loc3
2015-8-11 0.4501 theta_EHD loc3
2015-8-11 225.05 sw_EHD loc3
2015-8-11 0.450272 theta_soil loc3
2015-8-11 0 dsc loc3
2015-8-11 0 infil2 loc2
2015-8-11 0 infil loc2
2015-8-11 0 toDistribute loc2
2015-8-11 0 dailySurplus loc2
2015-8-11 76.6525 availablePoreDepth loc2
2015-8-11 250 EHD loc2
2015-8-11 5339.58 SD loc2
2015-8-11 -5.58958 G loc2
2015-8-11 0.19339 theta_EHD loc2
2015-8-11 48.3475 sw_EHD loc2
2015-8-11 0.248838 theta_soil loc2
2015-8-11 0 dsc loc2
2015-8-11 0 infil2 loc1
2015-8-11 0 infil loc1
2015-8-11 0 toDistribute loc1
2015-8-11 241.974 dailySurplus loc1
2015-8-11 0 availablePoreDepth loc1
2015-8-11 0 EHD loc1
2015-8-11 0 SD loc1
2015-8-11 0 G loc1
2015-8-11 -nan theta_EHD loc1
2015-8-11 0 sw_EHD loc1
2015-8-11 -nan theta_soil loc1
2015-8-11 242.145 dsc loc1
2015-8-12 0.510022 infil2 loc3
2015-8-12 0.622113 Qd loc3
2015-8-12 0.46 infil loc3
2015-8-12 0 toDistribute loc3
2015-8-12 0.46 dailySurplus loc3
2015-8-12 224.95 availablePoreDepth loc3
2015-8-12 500 EHD loc3
2015-8-12 845.932 SD loc3
2015-8-12 -1.34531 G loc3
2015-8-12 0.45 theta_EHD loc3
2015-8-12 225 sw_EHD loc3
2015-8-12 0.450245 theta_soil loc3
2015-8-12 0 dsc loc3
2015-8-12 0 infil2 loc2
2015-8-12 0 infil loc2
2015-8-12 0 toDistribute loc2
2015-8-12 0 dailySurplus loc2
2015-8-12 81.1575 availablePoreDepth loc2
2015-8-12 250 EHD loc2
2015-8-12 5341.31 SD loc2
2015-8-12 -5.59131 G loc2
2015-8-12 0.17537 theta_EHD loc2
2015-8-12 43.8425 sw_EHD loc2
2015-8-12 0.248758 theta_soil loc2
2015-8-12 0 dsc loc2
2015-8-12 0 infil2 loc1
2015-8-12 0 infil loc1
2015-8-12 0 toDistribute loc1
2015-8-12 239.863 dailySurplus loc1
2015-8-12 0 availablePoreDepth loc1
2015-8-12 0 EHD loc1
2015-8-12 0 SD loc1
2015-8-12 0 G loc1
2015-8-12 -nan theta_EHD loc1
2015-8-12 0 sw_EHD loc1
2015-8-12 -nan theta_soil loc1
2015-8-12 240.034 dsc loc1
2015-8-13 0 infil2 loc3
2015-8-13 0.196729 Qd loc3
2015-8-13 0 infil loc3
2015-8-13 0 toDistribute loc3
2015-8-13 0 dailySurplus loc3
2015-8-13 225 availablePoreDepth loc3
2015-8-13 500 EHD loc3
2015-8-13 845.81 SD loc3
2015-8-13 -1.34561 G loc3
2015-8-13 0.45 theta_EHD loc3
2015-8-13 225 sw_EHD loc3
2015-8-13 0.450078 theta_soil loc3
2015-8-13 0 dsc loc3
2015-8-13 0 infil2 loc2
2015-8-13 0 infil loc2
2015-8-13 0 toDistribute loc2
2015-8-13 0 dailySurplus loc2
2015-8-13 85.6863 availablePoreDepth loc2
2015-8-13 250 EHD loc2
2015-8-13 5343.03 SD loc2
2015-8-13 -5.59303 G loc2
2015-8-13 0.157255 theta_EHD loc2
2015-8-13 39.3137 sw_EHD loc2
2015-8-13 0.248677 theta_soil loc2
2015-8-13 0 dsc loc2
2015-8-13 0 infil2 loc1
2015-8-13 0 infil loc1
2015-8-13 0 toDistribute loc1
2015-8-13 236.778 dailySurplus loc1
2015-8-13 0 availablePoreDepth loc1
2015-8-13 0 EHD loc1
2015-8-13 0 SD loc1
2015-8-13 0 G loc1
2015-8-13 -nan theta_EHD loc1
2015-8-13 0 sw_EHD loc1
2015-8-13 -nan theta_soil loc1
2015-8-13 236.95 dsc loc1
2015-8-14 0 infil2 loc3
2015-8-14 0.260342 Qd loc3
2015-8-14 0 infil loc3
2015-8-14 0 toDistribute loc3
2015-8-14 0 dailySurplus loc3
2015-8-14 225 availablePoreDepth loc3
2015-8-14 500 EHD loc3
2015-8-14 845.184 SD loc3
2015-8-14 -1.34492 G loc3
2015-8-14 0.45 theta_EHD loc3
2015-8-14 225 sw_EHD loc3
2015-8-14 0.450103 theta_soil loc3
2015-8-14 0 dsc loc3
2015-8-14 0 infil2 loc2
2015-8-14 0 infil loc2
2015-8-14 0 toDistribute loc2
2015-8-14 0 dailySurplus loc2
2015-8-14 90.2321 availablePoreDepth loc2
2015-8-14 250 EHD loc2
2015-8-14 5344.76 SD loc2
2015-8-14 -5.59476 G loc2
2015-8-14 0.139072 theta_EHD loc2
2015-8-14 34.7679 sw_EHD loc2
2015-8-14 0.248597 theta_soil loc2
2015-8-14 0 dsc loc2
2015-8-14 0 infil2 loc1
2015-8-14 0 infil loc1
2015-8-14 0 toDistribute loc1
2015-8-14 234.138 dailySurplus loc1
2015-8-14 0 availablePoreDepth loc1
2015-8-14 0 EHD loc1
2015-8-14 0 SD loc1
2015-8-14 0 G loc1
2015-8-14 -nan theta_EHD loc1
2015-8-14 0 sw_EHD loc1
2015-8-14 -nan theta_soil loc1
2015-8-14 234.31 dsc loc1
2015-8-15 0 infil2 loc3
2015-8-15 0.459029 Qd loc3
2015-8-15 0 infil loc3
2015-8-15 0 toDistribute loc3
2015-8-15 0 dailySurplus loc3
2015-8-15 225 availablePoreDepth loc3
2015-8-15 500 EHD loc3
2015-8-15 844.017 SD loc3
2015-8-15 -1.34356 G loc3
2015-8-15 0.45 theta_EHD loc3
2015-8-15 225 sw_EHD loc3
